transaction_id,account_id,transaction_date,transaction_type,transaction_amount,transaction_direction,transaction_status,channel,merchant_category,amount_issue,transaction_month,transaction_year
TXN55116,ACC22658,2025-04-27 11:26:00,NEFT,4416.95,Debit,Successful,Mobile App,Utilities,Valid,April,2025
TXN55117,ACC20599,2025-02-16 14:51:00,UPI,5082.97,Credit,Successful,Branch,Utilities,Valid,February,2025
TXN55118,ACC24871,2025-08-11 02:47:00,ATM,1395.53,Debit,Successful,POS,Utilities,Valid,August,2025
TXN55119,ACC21031,2025-08-01 02:26:00,Cash Withdrawal,936.49,Debit,Successful,Mobile App,Groceries,Valid,August,2025
TXN55120,ACC22974,2025-04-21 08:52:00,Cash Deposit,4474.81,Debit,Successful,ATM,Healthcare,Valid,April,2025
TXN55121,ACC20060,2025-01-23 22:46:00,Bill Payment,3131.57,Debit,Reversed,POS,Fuel,Valid,January,2025
TXN55122,ACC20033,2025-03-05 13:51:00,POS,993.19,Debit,Successful,Internet Banking,Dining,Valid,March,2025
TXN55123,ACC20502,2025-06-01 02:28:00,Cash Deposit,980.59,Debit,Successful,Internet Banking,Utilities,Valid,June,2025
TXN55124,ACC22075,2025-11-03 13:22:00,Bill Payment,150.96,Debit,Successful,POS,Fuel,Valid,November,2025
TXN55125,ACC24537,2025-07-29 20:37:00,POS,1565.4,Debit,Successful,Branch,Travel,Valid,July,2025
TXN55126,ACC25665,2025-10-02 06:14:00,POS,208.3,Debit,Successful,POS,Utilities,Valid,October,2025
TXN55127,ACC22739,2025-07-25 18:43:00,UPI,1027.75,Debit,Pending,Mobile App,Fuel,Valid,July,2025
TXN55128,ACC24209,2025-06-07 23:16:00,UPI,1573.58,Debit,Successful,Mobile App,Dining,Valid,June,2025
TXN55129,ACC24184,2025-04-03 15:57:00,Cash Deposit,378.34,Debit,Successful,Mobile App,Other,Valid,April,2025
TXN55130,ACC20465,2025-12-13 09:04:00,Bill Payment,258.45,Debit,Successful,Internet Banking,Travel,Valid,December,2025
TXN55131,ACC20374,2025-05-01 03:06:00,ATM,6612.14,Debit,Successful,Internet Banking,Dining,Valid,May,2025
TXN55132,ACC21604,2025-11-30 08:31:00,IMPS,8007.05,Credit,Successful,Branch,Utilities,Valid,November,2025
TXN55133,ACC21995,2025-11-28 08:22:00,Bill Payment,2927.8,Debit,Successful,POS,Healthcare,Valid,November,2025
TXN55134,ACC25953,2025-12-22 02:02:00,Bill Payment,527.29,Credit,Reversed,Internet Banking,Fuel,Valid,December,2025
TXN55135,ACC25367,2025-03-10 19:06:00,NEFT,4013.61,Credit,Successful,POS,Shopping,Valid,March,2025
TXN55136,ACC25687,2025-01-17 19:57:00,ATM,415.26,Debit,Reversed,Mobile App,Utilities,Valid,January,2025
TXN55137,ACC25794,2025-08-25 01:12:00,POS,2958.24,Debit,Successful,Internet Banking,Education,Valid,August,2025
TXN55138,ACC22582,2025-12-30 11:33:00,POS,1724.84,Debit,Successful,Mobile App,Entertainment,Valid,December,2025
TXN55139,ACC22645,2025-08-09 12:35:00,ATM,1918.22,Debit,Successful,POS,Travel,Valid,August,2025
TXN55140,ACC20482,2025-11-06 15:34:00,ATM,4464.18,Credit,Successful,Mobile App,Education,Valid,November,2025
TXN55141,ACC22642,2025-10-07 09:44:00,POS,1632.79,Debit,Successful,ATM,Entertainment,Valid,October,2025
TXN55142,ACC25934,2025-10-03 06:46:00,UPI,4433.62,Credit,Successful,POS,Other,Valid,October,2025
TXN55143,ACC24650,2025-10-23 16:59:00,POS,870.05,Debit,Successful,Internet Banking,Healthcare,Valid,October,2025
TXN55144,ACC20447,2025-11-13 22:31:00,POS,872.67,Debit,Successful,Mobile App,Education,Valid,November,2025
TXN55145,ACC20690,2025-08-02 13:36:00,NEFT,3827.83,Credit,Successful,Branch,Entertainment,Valid,August,2025
TXN55146,ACC21687,2025-02-24 19:11:00,ATM,11880.02,Debit,Successful,Internet Banking,Other,Valid,February,2025
TXN55147,ACC25887,2025-02-01 01:07:00,UPI,1083.2,Credit,Failed,POS,Education,Valid,February,2025
TXN55148,ACC22174,2025-05-03 01:24:00,POS,2414.72,Debit,Reversed,Mobile App,Dining,Valid,May,2025
TXN55149,ACC20847,2025-06-02 14:29:00,UPI,7163.36,Credit,Successful,POS,Healthcare,Valid,June,2025
TXN55150,ACC20889,2025-12-19 04:09:00,UPI,4326.9,Debit,Successful,Mobile App,Other,Valid,December,2025
TXN55151,ACC23489,2025-09-23 05:12:00,UPI,786.0,Credit,Successful,POS,Shopping,Valid,September,2025
TXN55152,ACC21832,2025-08-01 22:50:00,UPI,1410.65,Debit,Successful,ATM,Education,Valid,August,2025
TXN55153,ACC21989,2025-12-06 01:21:00,Bill Payment,1940.79,Debit,Successful,POS,Dining,Valid,December,2025
TXN55154,ACC24785,2025-01-08 06:52:00,Cash Deposit,4016.29,Debit,Successful,Mobile App,Fuel,Valid,January,2025
TXN55155,ACC25901,2025-08-07 07:34:00,UPI,24721.43,Credit,Failed,Mobile App,Shopping,Valid,August,2025
TXN55156,ACC23786,2025-07-23 14:19:00,POS,1094.63,Credit,Successful,Branch,Travel,Valid,July,2025
TXN55157,ACC21097,2025-08-15 09:40:00,POS,6733.27,Credit,Successful,POS,Shopping,Valid,August,2025
TXN55158,ACC24634,2025-10-27 23:45:00,Cash Withdrawal,7961.98,Debit,Successful,POS,Entertainment,Valid,October,2025
TXN55159,ACC25163,2025-07-29 16:11:00,UPI,2125.29,Debit,Successful,Mobile App,Fuel,Valid,July,2025
TXN55160,ACC23799,2025-11-30 23:49:00,IMPS,1146.78,Debit,Successful,Internet Banking,Travel,Valid,November,2025
TXN55161,ACC23289,2025-12-17 13:50:00,IMPS,1091.19,Debit,Successful,ATM,Healthcare,Valid,December,2025
TXN55162,ACC23664,2025-11-28 16:43:00,Bill Payment,2584.55,Credit,Successful,Internet Banking,Shopping,Valid,November,2025
TXN55163,ACC24503,2025-08-30 08:57:00,Cash Deposit,409.97,Debit,Successful,POS,Other,Valid,August,2025
TXN55164,ACC24736,2025-11-12 14:53:00,UPI,908.03,Debit,Successful,ATM,Fuel,Valid,November,2025
TXN55165,ACC24856,2025-06-09 09:05:00,POS,827.97,Debit,Successful,Internet Banking,Entertainment,Valid,June,2025
TXN55166,ACC24938,2025-06-14 08:10:00,ATM,5598.82,Credit,Successful,Mobile App,Fuel,Valid,June,2025
TXN55167,ACC21591,2025-05-03 02:37:00,ATM,388.53,Debit,Successful,ATM,Travel,Valid,May,2025
TXN55168,ACC20151,2025-07-01 11:00:00,IMPS,508.65,Credit,Failed,Mobile App,Utilities,Valid,July,2025
TXN55169,ACC24363,2025-12-08 05:45:00,POS,4004.07,Debit,Successful,Branch,Dining,Valid,December,2025
TXN55170,ACC21824,2025-09-21 08:41:00,NEFT,1167.01,Debit,Successful,Mobile App,Fuel,Valid,September,2025
TXN55171,ACC21934,2025-11-15 20:00:00,Bill Payment,453.56,Credit,Pending,POS,Groceries,Valid,November,2025
TXN55172,ACC21398,2025-10-17 05:37:00,UPI,4803.61,Credit,Pending,Internet Banking,Groceries,Valid,October,2025
TXN55173,ACC25927,2025-11-19 22:09:00,ATM,627.51,Debit,Successful,Mobile App,Travel,Valid,November,2025
TXN55174,ACC22562,2025-07-02 07:29:00,ATM,741.28,Debit,Successful,Branch,Travel,Valid,July,2025
TXN55175,ACC22464,2025-06-01 22:21:00,UPI,5644.36,Credit,Successful,Mobile App,Entertainment,Valid,June,2025
TXN55176,ACC20572,2025-05-20 11:13:00,IMPS,1568.71,Debit,Successful,Mobile App,Entertainment,Valid,May,2025
TXN55177,ACC22473,2025-09-08 14:55:00,Cash Deposit,4341.98,Debit,Successful,POS,Fuel,Valid,September,2025
TXN55178,ACC20528,2025-05-03 18:42:00,POS,3259.14,Debit,Successful,Mobile App,Shopping,Valid,May,2025
TXN55179,ACC21636,2025-01-21 16:16:00,IMPS,2936.16,Credit,Successful,ATM,Shopping,Valid,January,2025
TXN55180,ACC24140,2025-02-08 05:45:00,NEFT,6244.96,Debit,Successful,Mobile App,Fuel,Valid,February,2025
TXN55181,ACC21390,2025-11-19 20:08:00,IMPS,325.92,Debit,Pending,Internet Banking,Shopping,Valid,November,2025
TXN55182,ACC23599,2025-03-30 17:27:00,Bill Payment,762.09,Debit,Successful,ATM,Shopping,Valid,March,2025
TXN55183,ACC24901,2025-03-11 21:37:00,POS,1228.88,Debit,Successful,Mobile App,Travel,Valid,March,2025
TXN55184,ACC20698,2025-10-24 22:30:00,UPI,2242.12,Debit,Successful,ATM,Education,Valid,October,2025
TXN55185,ACC21861,2025-04-20 02:56:00,Cash Deposit,3191.36,Credit,Successful,Internet Banking,Dining,Valid,April,2025
TXN55186,ACC24881,2025-07-19 23:49:00,Cash Withdrawal,1571.22,Debit,Successful,ATM,Dining,Valid,July,2025
TXN55187,ACC23268,2025-05-09 15:50:00,UPI,3625.43,Credit,Successful,POS,Entertainment,Valid,May,2025
TXN55188,ACC20538,2025-03-22 06:03:00,IMPS,37254.3,Debit,Successful,ATM,Utilities,Valid,March,2025
TXN55189,ACC24558,2025-02-09 22:31:00,Bill Payment,14493.05,Debit,Reversed,ATM,Dining,Valid,February,2025
TXN55190,ACC24108,2025-04-10 06:01:00,POS,803.72,Debit,Successful,Mobile App,Healthcare,Valid,April,2025
TXN55191,ACC24078,2025-02-01 10:16:00,UPI,5965.02,Debit,Successful,Branch,Groceries,Valid,February,2025
TXN55192,ACC23158,2025-11-09 22:46:00,POS,2105.97,Debit,Pending,ATM,Fuel,Valid,November,2025
TXN55193,ACC25069,2025-08-05 18:56:00,POS,869.84,Credit,Successful,Mobile App,Utilities,Valid,August,2025
TXN55194,ACC20983,2025-08-06 18:47:00,UPI,2354.4,Debit,Successful,ATM,Entertainment,Valid,August,2025
TXN55195,ACC21364,2025-08-16 23:39:00,IMPS,2798.1,Credit,Successful,Branch,Utilities,Valid,August,2025
TXN55196,ACC21853,2025-12-16 17:00:00,IMPS,3714.32,Credit,Successful,Branch,Travel,Valid,December,2025
TXN55197,ACC22083,2025-04-25 02:19:00,ATM,1684.82,Debit,Successful,Mobile App,Utilities,Valid,April,2025
TXN55198,ACC23576,2025-11-11 09:19:00,UPI,1371.91,Credit,Successful,Internet Banking,Shopping,Valid,November,2025
TXN55199,ACC24806,2025-08-12 18:33:00,UPI,6287.52,Credit,Successful,Internet Banking,Utilities,Valid,August,2025
TXN55200,ACC23621,2025-05-29 10:19:00,POS,937.48,Debit,Pending,ATM,Groceries,Valid,May,2025
TXN55201,ACC25614,2025-07-21 11:29:00,UPI,2124.21,Debit,Successful,POS,Utilities,Valid,July,2025
TXN55202,ACC20494,2025-03-27 15:12:00,UPI,4967.51,Debit,Successful,Mobile App,Education,Valid,March,2025
TXN55203,ACC24038,2025-12-21 05:03:00,Cash Withdrawal,5282.88,Debit,Pending,POS,Utilities,Valid,December,2025
TXN55204,ACC25719,2025-05-12 13:39:00,POS,886.29,Debit,Successful,Internet Banking,Utilities,Valid,May,2025
TXN55205,ACC22085,2025-08-29 13:57:00,POS,625.61,Credit,Successful,ATM,Utilities,Valid,August,2025
TXN55206,ACC25394,2025-10-26 09:21:00,UPI,970.72,Credit,Successful,Mobile App,Travel,Valid,October,2025
TXN55207,ACC21117,2025-06-30 11:12:00,ATM,3100.84,Debit,Pending,POS,Other,Valid,June,2025
TXN55208,ACC24974,2025-08-05 10:03:00,POS,1582.1,Debit,Successful,POS,Fuel,Valid,August,2025
TXN55209,ACC24813,2025-07-31 15:32:00,Cash Withdrawal,3985.6,Credit,Reversed,POS,Entertainment,Valid,July,2025
TXN55210,ACC25750,2025-07-17 15:19:00,ATM,1778.28,Debit,Successful,Branch,Other,Valid,July,2025
TXN55211,ACC20641,2025-11-15 07:12:00,IMPS,1403.06,Credit,Successful,Internet Banking,Entertainment,Valid,November,2025
TXN55212,ACC22641,2025-08-23 11:15:00,UPI,4117.95,Debit,Successful,POS,Dining,Valid,August,2025
TXN55213,ACC22861,2025-12-17 12:25:00,ATM,7239.82,Credit,Successful,Mobile App,Groceries,Valid,December,2025
TXN55214,ACC23630,2025-06-17 16:20:00,POS,687.6,Credit,Successful,Mobile App,Other,Valid,June,2025
TXN55215,ACC21791,2025-08-03 13:56:00,UPI,5567.7,Debit,Successful,POS,Healthcare,Valid,August,2025
TXN55216,ACC25382,2025-01-19 21:30:00,UPI,303.15,Debit,Successful,ATM,Travel,Valid,January,2025
TXN55217,ACC23690,2025-09-13 17:07:00,POS,4100.19,Credit,Successful,Mobile App,Education,Valid,September,2025
TXN55218,ACC21069,2025-12-17 05:07:00,NEFT,4271.1,Credit,Successful,Mobile App,Utilities,Valid,December,2025
TXN55219,ACC24890,2025-12-06 18:12:00,Cash Deposit,6242.09,Debit,Failed,Mobile App,Fuel,Valid,December,2025
TXN55220,ACC21050,2025-03-19 05:58:00,UPI,1938.5,Debit,Successful,POS,Shopping,Valid,March,2025
TXN55221,ACC21562,2025-10-01 22:52:00,IMPS,3805.83,Credit,Successful,Internet Banking,Utilities,Valid,October,2025
TXN55222,ACC23098,2025-05-27 21:29:00,UPI,21908.64,Credit,Successful,POS,Shopping,Valid,May,2025
TXN55223,ACC24136,2025-06-26 05:04:00,POS,5322.57,Debit,Successful,Mobile App,Other,Valid,June,2025
TXN55224,ACC24743,2025-10-14 08:56:00,POS,1582.27,Debit,Successful,Branch,Entertainment,Valid,October,2025
TXN55225,ACC24747,2025-03-23 08:40:00,UPI,12648.99,Credit,Successful,Internet Banking,Education,Valid,March,2025
TXN55226,ACC21212,2025-02-27 05:33:00,UPI,4005.85,Debit,Successful,Branch,Entertainment,Valid,February,2025
TXN55227,ACC25221,2025-12-06 03:06:00,ATM,365.49,Debit,Successful,Internet Banking,Healthcare,Valid,December,2025
TXN55228,ACC25831,2025-12-17 04:08:00,Bill Payment,5442.69,Debit,Successful,Internet Banking,Dining,Valid,December,2025
TXN55229,ACC22934,2025-06-21 12:23:00,NEFT,2016.13,Debit,Successful,ATM,Groceries,Valid,June,2025
TXN55230,ACC20581,2025-01-18 11:52:00,Bill Payment,1258.44,Debit,Successful,Mobile App,Fuel,Valid,January,2025
TXN55231,ACC25010,2025-09-25 02:22:00,UPI,1662.75,Debit,Successful,Mobile App,Education,Valid,September,2025
TXN55232,ACC21027,2025-06-08 18:04:00,Cash Withdrawal,457.54,Debit,Successful,POS,Travel,Valid,June,2025
TXN55233,ACC21643,2025-09-10 05:44:00,UPI,1843.14,Debit,Successful,POS,Healthcare,Valid,September,2025
TXN55234,ACC23972,2025-10-29 07:22:00,ATM,2584.46,Debit,Successful,ATM,Entertainment,Valid,October,2025
TXN55235,ACC25849,2025-01-20 14:40:00,Bill Payment,2199.44,Debit,Successful,Mobile App,Other,Valid,January,2025
TXN55236,ACC20313,2025-04-10 21:21:00,UPI,3939.28,Credit,Successful,Mobile App,Shopping,Valid,April,2025
TXN55237,ACC25241,2025-05-16 04:51:00,UPI,2428.25,Debit,Successful,Mobile App,Shopping,Valid,May,2025
TXN55238,ACC25748,2025-08-24 03:54:00,Cash Withdrawal,2799.98,Credit,Successful,Internet Banking,Education,Valid,August,2025
TXN55239,ACC22139,2025-12-16 21:44:00,Bill Payment,231.64,Debit,Successful,POS,Travel,Valid,December,2025
TXN55240,ACC22148,2025-12-13 06:45:00,UPI,1134.97,Debit,Successful,POS,Dining,Valid,December,2025
TXN55241,ACC20986,2025-01-01 09:37:00,POS,1631.41,Debit,Successful,POS,Education,Valid,January,2025
TXN55242,ACC20144,2025-09-08 07:05:00,ATM,429.02,Credit,Successful,POS,Healthcare,Valid,September,2025
TXN55243,ACC24451,2025-09-06 22:27:00,ATM,2220.49,Debit,Successful,Internet Banking,Other,Valid,September,2025
TXN55244,ACC24462,2025-05-21 01:07:00,Bill Payment,762.75,Credit,Successful,Mobile App,Education,Valid,May,2025
TXN55245,ACC25037,2025-01-09 23:39:00,IMPS,734.02,Credit,Successful,Mobile App,Utilities,Valid,January,2025
TXN55246,ACC25766,2025-12-27 05:10:00,IMPS,2752.78,Credit,Successful,Mobile App,Other,Valid,December,2025
TXN55247,ACC25524,2025-02-15 03:46:00,ATM,3597.2,Credit,Successful,POS,Travel,Valid,February,2025
TXN55248,ACC24429,2025-06-09 17:01:00,Cash Deposit,2146.54,Credit,Successful,ATM,Other,Valid,June,2025
TXN55249,ACC25967,2025-12-09 15:16:00,NEFT,371.85,Debit,Successful,POS,Shopping,Valid,December,2025
TXN55250,ACC20441,2025-08-19 11:50:00,UPI,1265.21,Debit,Successful,Mobile App,Healthcare,Valid,August,2025
TXN55251,ACC20959,2025-02-12 19:46:00,POS,1311.77,Debit,Successful,POS,Education,Valid,February,2025
TXN55252,ACC22448,2025-09-09 20:56:00,UPI,638.07,Debit,Successful,ATM,Fuel,Valid,September,2025
TXN55253,ACC25400,2025-11-16 01:48:00,ATM,5787.36,Debit,Successful,ATM,Healthcare,Valid,November,2025
TXN55254,ACC20541,2025-11-02 04:53:00,UPI,1436.23,Debit,Successful,Internet Banking,Shopping,Valid,November,2025
TXN55255,ACC22282,2025-11-23 07:12:00,POS,6229.3,Credit,Successful,Branch,Healthcare,Valid,November,2025
TXN55256,ACC21615,2025-06-17 01:56:00,Bill Payment,10640.2,Debit,Reversed,POS,Fuel,Valid,June,2025
TXN55257,ACC20600,2025-01-08 12:13:00,POS,3700.94,Credit,Successful,Mobile App,Education,Valid,January,2025
TXN55258,ACC21337,2025-02-09 05:49:00,Bill Payment,272.47,Debit,Failed,POS,Travel,Valid,February,2025
TXN55259,ACC25493,2025-02-22 04:42:00,UPI,7559.32,Debit,Successful,ATM,Fuel,Valid,February,2025
TXN55260,ACC21004,2025-07-23 21:35:00,Bill Payment,8243.78,Debit,Successful,Internet Banking,Utilities,Valid,July,2025
TXN55261,ACC22609,2025-09-14 09:17:00,Cash Deposit,8170.06,Debit,Successful,ATM,Other,Valid,September,2025
TXN55262,ACC22651,2025-05-11 04:13:00,POS,1192.86,Debit,Successful,Mobile App,Other,Valid,May,2025
TXN55263,ACC21156,2025-12-02 05:25:00,ATM,17303.23,Debit,Successful,Internet Banking,Dining,Valid,December,2025
TXN55264,ACC25338,2025-03-13 11:29:00,Cash Deposit,6574.49,Credit,Successful,Mobile App,Other,Valid,March,2025
TXN55265,ACC21800,2025-07-24 22:55:00,Bill Payment,1659.35,Credit,Successful,POS,Fuel,Valid,July,2025
TXN55266,ACC21447,2025-01-28 04:28:00,ATM,563.62,Credit,Successful,Internet Banking,Travel,Valid,January,2025
TXN55267,ACC24384,2025-08-17 00:29:00,POS,1950.24,Credit,Successful,Mobile App,Entertainment,Valid,August,2025
TXN55268,ACC25750,2025-11-07 07:48:00,POS,1007.44,Debit,Successful,POS,Fuel,Valid,November,2025
TXN55269,ACC23959,2025-01-01 00:04:00,NEFT,1174.94,Credit,Pending,Mobile App,Utilities,Valid,January,2025
TXN55270,ACC22586,2025-04-13 19:50:00,UPI,1122.28,Debit,Successful,Mobile App,Fuel,Valid,April,2025
TXN55271,ACC20349,2025-09-10 17:09:00,UPI,2673.86,Debit,Successful,Mobile App,Entertainment,Valid,September,2025
TXN55272,ACC25732,2025-05-18 12:42:00,POS,5759.04,Debit,Successful,Internet Banking,Healthcare,Valid,May,2025
TXN55273,ACC22075,2025-07-17 21:40:00,UPI,1250.47,Debit,Pending,Internet Banking,Other,Valid,July,2025
TXN55274,ACC22898,2025-02-10 20:24:00,Cash Deposit,159.63,Debit,Pending,POS,Healthcare,Valid,February,2025
TXN55275,ACC22603,2025-06-20 10:17:00,Cash Withdrawal,186.41,Debit,Successful,Mobile App,Fuel,Valid,June,2025
TXN55276,ACC23275,2025-05-16 13:28:00,IMPS,14131.49,Credit,Successful,POS,Entertainment,Valid,May,2025
TXN55277,ACC22522,2025-07-23 04:18:00,UPI,7334.08,Debit,Successful,Mobile App,Travel,Valid,July,2025
TXN55278,ACC22784,2025-03-11 00:28:00,ATM,2271.97,Debit,Reversed,Mobile App,Entertainment,Valid,March,2025
TXN55279,ACC23170,2025-01-03 08:14:00,UPI,2265.33,Debit,Successful,POS,Other,Valid,January,2025
TXN55280,ACC25971,2025-07-04 02:51:00,UPI,1264.31,Credit,Successful,Branch,Shopping,Valid,July,2025
TXN55281,ACC22434,2025-12-10 04:39:00,Cash Withdrawal,5095.55,Debit,Successful,Mobile App,Travel,Valid,December,2025
TXN55282,ACC25105,2025-03-28 10:06:00,NEFT,2441.33,Debit,Successful,POS,Groceries,Valid,March,2025
TXN55283,ACC20254,2025-03-22 07:53:00,UPI,319.99,Debit,Successful,ATM,Dining,Valid,March,2025
TXN55284,ACC22726,2025-05-16 13:52:00,POS,3831.21,Debit,Successful,Internet Banking,Fuel,Valid,May,2025
TXN55285,ACC21780,2025-07-28 19:43:00,POS,1354.14,Debit,Successful,Mobile App,Education,Valid,July,2025
TXN55286,ACC23767,2025-04-27 16:50:00,UPI,1393.05,Debit,Failed,Mobile App,Healthcare,Valid,April,2025
TXN55287,ACC21460,2025-05-31 16:01:00,POS,2047.31,Credit,Successful,Internet Banking,Healthcare,Valid,May,2025
TXN55288,ACC21418,2025-07-26 17:11:00,POS,1517.4,Credit,Failed,ATM,Other,Valid,July,2025
TXN55289,ACC24087,2025-12-31 07:28:00,ATM,4482.89,Debit,Successful,ATM,Groceries,Valid,December,2025
TXN55290,ACC22864,2025-02-22 19:05:00,Cash Deposit,1058.79,Debit,Pending,ATM,Fuel,Valid,February,2025
TXN55291,ACC22975,2025-07-23 07:21:00,POS,1202.81,Credit,Successful,Internet Banking,Entertainment,Valid,July,2025
TXN55292,ACC21584,2025-12-11 11:19:00,Bill Payment,955.72,Credit,Pending,Mobile App,Education,Valid,December,2025
TXN55293,ACC23823,2025-09-29 09:45:00,ATM,2926.32,Debit,Successful,Internet Banking,Education,Valid,September,2025
TXN55294,ACC22701,2025-01-20 08:05:00,NEFT,394.81,Debit,Successful,Internet Banking,Other,Valid,January,2025
TXN55295,ACC23911,2025-07-16 14:30:00,POS,1354.21,Credit,Successful,Mobile App,Fuel,Valid,July,2025
TXN55296,ACC23365,2025-04-19 18:19:00,Bill Payment,1722.81,Credit,Successful,POS,Fuel,Valid,April,2025
TXN55297,ACC20207,2025-02-21 08:33:00,Cash Withdrawal,974.51,Credit,Successful,POS,Entertainment,Valid,February,2025
TXN55298,ACC24806,2025-02-22 06:50:00,IMPS,1244.12,Credit,Successful,Internet Banking,Entertainment,Valid,February,2025
TXN55299,ACC24974,2025-12-24 18:19:00,Cash Deposit,495.7,Debit,Successful,ATM,Fuel,Valid,December,2025
TXN55300,ACC23243,2025-09-24 18:07:00,UPI,3570.26,Credit,Successful,Mobile App,Dining,Valid,September,2025
TXN55301,ACC22064,2025-10-23 01:24:00,ATM,889.52,Credit,Pending,Internet Banking,Utilities,Valid,October,2025
TXN55302,ACC24273,2025-09-13 16:09:00,POS,1095.58,Debit,Successful,POS,Travel,Valid,September,2025
TXN55303,ACC25599,2025-07-17 10:53:00,Cash Deposit,2816.59,Debit,Reversed,ATM,Groceries,Valid,July,2025
TXN55304,ACC20569,2025-10-14 08:17:00,ATM,767.74,Credit,Successful,Mobile App,Dining,Valid,October,2025
TXN55305,ACC23060,2025-09-12 22:46:00,Cash Deposit,581.49,Credit,Successful,Internet Banking,Dining,Valid,September,2025
TXN55306,ACC20980,2025-06-13 16:52:00,POS,878.36,Debit,Successful,Mobile App,Healthcare,Valid,June,2025
TXN55307,ACC25914,2025-11-08 01:20:00,UPI,1534.54,Credit,Successful,Mobile App,Utilities,Valid,November,2025
TXN55308,ACC22056,2025-05-30 12:04:00,ATM,166.78,Debit,Successful,POS,Utilities,Valid,May,2025
TXN55309,ACC25229,2025-10-28 20:53:00,Cash Withdrawal,4045.98,Credit,Successful,Mobile App,Shopping,Valid,October,2025
TXN55310,ACC25807,2025-09-17 06:17:00,UPI,117.39,Credit,Successful,Branch,Fuel,Valid,September,2025
TXN55311,ACC24386,2025-06-21 12:26:00,POS,861.95,Debit,Successful,ATM,Education,Valid,June,2025
TXN55312,ACC23275,2025-02-07 11:42:00,Cash Deposit,2168.12,Credit,Successful,Mobile App,Fuel,Valid,February,2025
TXN55313,ACC24569,2025-05-20 09:39:00,ATM,2453.0,Debit,Successful,Mobile App,Fuel,Valid,May,2025
TXN55314,ACC21162,2025-11-12 00:49:00,IMPS,1616.33,Debit,Successful,Mobile App,Groceries,Valid,November,2025
