loan_id,customer_id,loan_type,loan_amount,interest_rate,tenure_months,loan_status,application_date,loan_to_income_ratio
LOAN71482,CUST11692,Personal,868800.0,9.26,24,Closed,2025-05-25,3.7741094700260645
LOAN71483,CUST12199,Education,969200.0,11.17,36,Active,2022-12-01,2.4775051124744376
LOAN71484,CUST10233,Business,1312500.0,15.84,36,Closed,2023-02-16,0.8655367976787127
LOAN71485,CUST11707,Home,1028700.0,9.41,36,Closed,2026-05-19,4.5
LOAN71486,CUST10143,Personal,612250.0,12.88,36,Active,2025-10-23,1.2418864097363083
LOAN71487,CUST11973,Personal,455000.0,14.92,36,Pending,2024-09-28,0.8953168044077136
LOAN71488,CUST12762,Auto,324300.0,12.28,36,Active,2022-04-13,1.1623655913978495
LOAN71489,CUST14740,Business,270200.0,14.2,36,Closed,2022-01-10,0.23979410720624778
LOAN71490,CUST12208,Personal,224900.0,16.44,120,Closed,2026-03-11,0.5434992750120832
LOAN71491,CUST11124,Education,715600.0,9.75,36,Active,2026-06-25,1.0029432375613174
LOAN71492,CUST13614,Business,294700.0,14.25,120,Closed,2024-06-04,0.5324780919685609
LOAN71493,CUST13264,Personal,765500.0,14.84,36,Active,2025-12-01,2.545726637845028
LOAN71494,CUST14115,Home,695000.0,15.38,12,Active,2023-07-28,0.7117255504352279
LOAN71495,CUST10580,Auto,1093400.0,12.9,36,Closed,2025-05-15,1.6970355424491697
LOAN71496,CUST14387,Business,570100.0,13.74,60,Active,2022-03-19,0.8884213807074958
LOAN71497,CUST10515,Personal,1118100.0,13.51,36,Active,2023-03-15,2.264277035236938
LOAN71498,CUST10033,Personal,1356900.0,7.96,12,Active,2024-06-24,1.9453763440860214
LOAN71499,CUST10047,Home,532000.0,15.5,60,Active,2026-01-07,0.23128423615337795
LOAN71500,CUST13259,Personal,376600.0,13.0,60,Pending,2025-05-27,1.4647996888370285
LOAN71501,CUST13884,Auto,358100.0,8.55,36,Closed,2022-05-26,0.7403349183378127
LOAN71502,CUST13733,Business,368500.0,13.11,24,Active,2025-10-09,1.4967506092607636
LOAN71503,CUST11446,Personal,706600.0,8.56,36,Pending,2023-04-27,0.670971417719115
LOAN71504,CUST10806,Home,517100.0,9.01,36,Active,2023-05-19,0.9118321283724211
LOAN71505,CUST12516,Business,1367200.0,16.06,36,Defaulted,2025-08-09,2.2851412334949024
LOAN71506,CUST12816,Home,571800.0,16.21,36,Closed,2022-11-05,0.7455019556714472
LOAN71507,CUST13998,Home,386200.0,15.97,36,Closed,2024-02-17,1.0701025214740925
LOAN71508,CUST10280,Education,426100.0,17.78,36,Defaulted,2024-02-26,1.8550282977797126
LOAN71509,CUST10856,Auto,3037000.0,10.45,48,Pending,2023-08-09,4.675184729064039
LOAN71510,CUST11669,Home,459400.0,15.9,36,Closed,2026-01-18,1.360781990521327
LOAN71511,CUST12218,Personal,457200.0,10.5,24,Closed,2022-09-23,0.5716429107276819
LOAN71512,CUST13662,Auto,1073300.0,9.04,24,Pending,2024-11-27,2.62356392080176
LOAN71513,CUST13875,Education,708800.0,11.56,36,Active,2024-02-11,0.9822616407982262
LOAN71514,CUST14305,Auto,813000.0,15.08,120,Pending,2025-08-09,0.6870035490958256
LOAN71515,CUST14111,Personal,4562600.0,12.28,48,Active,2026-08-28,4.8960188861465825
LOAN71516,CUST10345,Personal,2073500.0,8.12,24,Closed,2024-09-02,6.302431610942249
LOAN71517,CUST14896,Home,1142300.0,16.43,60,Pending,2025-04-11,3.5431141439205955
LOAN71518,CUST11373,Home,639900.0,15.43,84,Pending,2025-10-14,1.7964626614261652
LOAN71519,CUST12422,Auto,3588800.0,15.55,36,Active,2022-04-29,6.33951598657481
LOAN71520,CUST11893,Personal,2206500.0,10.31,60,Active,2022-11-06,1.8721364330561683
LOAN71521,CUST14143,Home,173400.0,14.17,36,Active,2023-08-29,0.4198547215496368
LOAN71522,CUST13846,Business,641600.0,12.297836317135548,84,Closed,2022-06-14,1.9662886913882929
LOAN71523,CUST11237,Personal,301700.0,9.58,48,Active,2025-03-19,0.5236938031591738
LOAN71524,CUST10221,Personal,673900.0,10.35,36,Active,2023-12-18,1.5089565606806987
LOAN71525,CUST11789,Home,1146900.0,13.3,36,Pending,2023-03-10,1.3251299826689775
LOAN71526,CUST10717,Personal,1477700.0,12.297836317135548,60,Closed,2023-04-13,0.4773395354847046
LOAN71527,CUST13015,Personal,1331800.0,10.52,60,Closed,2025-08-20,10.08939393939394
LOAN71528,CUST10613,Personal,204600.0,10.2,84,Closed,2023-06-20,0.9183123877917415
LOAN71529,CUST14948,Business,5000000.0,13.56,84,Pending,2026-04-05,4.171533455698315
LOAN71530,CUST11081,Business,795100.0,14.61,36,Defaulted,2026-05-03,1.752479612078466
LOAN71531,CUST11029,Home,516500.0,10.29,12,Closed,2025-03-01,0.5953204241585984
LOAN71532,CUST11340,Auto,476100.0,11.23,48,Active,2024-08-24,0.34072854791383383
LOAN71533,CUST11147,Personal,1238300.0,12.297836317135548,24,Active,2022-02-10,2.073856975381008
LOAN71534,CUST14615,Personal,353000.0,13.27,84,Active,2025-05-05,0.6183219478017166
LOAN71535,CUST14982,Auto,615400.0,16.24,24,Active,2025-04-28,1.7719550820616181
LOAN71536,CUST11387,Personal,638600.0,10.47,12,Closed,2023-06-09,0.9384276267450404
LOAN71537,CUST11641,Auto,597300.0,15.07,24,Defaulted,2026-01-23,0.23617096991024475
LOAN71538,CUST13984,Education,562700.0,10.13,120,Pending,2024-02-18,2.572930955647005
LOAN71539,CUST14626,Home,1265700.0,10.43,120,Pending,2025-05-25,5.077015643802647
LOAN71541,CUST11990,Personal,143100.0,11.6,36,Closed,2022-03-03,0.4653658536585366
LOAN71542,CUST12391,Personal,385600.0,12.86,24,Active,2024-11-23,1.2663382594417076
LOAN71543,CUST13792,Home,138500.0,8.58,60,Active,2023-02-15,0.2504520795660036
LOAN71544,CUST14600,Auto,656800.0,12.51,120,Pending,2025-04-14,0.35759786573746394
LOAN71545,CUST14967,Business,606300.0,15.57,60,Active,2023-05-18,0.8798432738354375
LOAN71546,CUST13575,Auto,248600.0,9.31,36,Active,2023-12-09,0.37513203561189074
LOAN71547,CUST10303,Home,431600.0,7.83,60,Active,2026-02-23,1.5694545454545454
LOAN71548,CUST12854,Personal,1045100.0,13.28,48,Active,2022-11-14,1.888336796458578
LOAN71549,CUST14863,Personal,746400.0,7.63,12,Active,2026-02-06,0.8747216688151881
LOAN71550,CUST14473,Auto,2016100.0,8.38,48,Active,2024-01-15,20.303121852970797
LOAN71551,CUST14395,Home,217900.0,8.64,84,Pending,2022-09-24,0.18982489763916718
LOAN71553,CUST10728,Personal,259500.0,8.97,36,Active,2022-11-14,0.8911401098901099
LOAN71554,CUST12845,Auto,530700.0,7.92,60,Active,2023-09-03,0.7550149381135297
LOAN71555,CUST11312,Personal,362800.0,8.24,48,Closed,2022-08-08,2.0370578326782707
LOAN71556,CUST13010,Business,194400.0,12.21,60,Closed,2023-04-26,0.4993578217313126
LOAN71557,CUST13291,Personal,2282800.0,13.21,60,Closed,2023-06-14,5.820499745028047
LOAN71558,CUST14885,Personal,353000.0,12.63,84,Pending,2025-12-27,0.9665936473165389
LOAN71559,CUST13137,Home,501100.0,12.71,36,Closed,2023-08-25,0.9054115096214653
LOAN71560,CUST12729,Auto,443200.0,8.13,36,Active,2023-01-18,0.938585345192715
LOAN71561,CUST14070,Education,232900.0,12.79,60,Active,2024-05-12,0.6702158273381295
LOAN71562,CUST12512,Auto,420600.0,12.36,12,Active,2024-06-19,0.2869031377899045
LOAN71563,CUST14314,Home,960700.0,11.8,60,Closed,2024-12-24,2.0462193823216186
LOAN71564,CUST12943,Business,522300.0,11.6,24,Active,2022-09-24,2.8278289117487816
LOAN71565,CUST10494,Home,1508200.0,12.89,48,Active,2022-11-24,2.7248419150858174
LOAN71566,CUST11000,Personal,1208100.0,9.73,60,Active,2025-10-25,1.7900429693287894
LOAN71567,CUST14946,Home,976800.0,7.89,60,Active,2022-06-08,4.614076523382145
LOAN71568,CUST12019,Business,303700.0,11.1,48,Closed,2023-03-25,3.2035864978902953
LOAN71569,CUST13379,Personal,298700.0,9.85,84,Closed,2023-05-06,0.29730267741614413
LOAN71570,CUST11337,Personal,1998000.0,11.71,60,Active,2026-04-01,1.9764566228113563
LOAN71571,CUST11383,Auto,1050200.0,14.1,48,Active,2024-01-10,5.078336557059961
LOAN71573,CUST10890,Personal,419700.0,14.93,60,Closed,2023-03-22,0.6058899956691208
LOAN71574,CUST13901,Business,631200.0,16.41,36,Active,2023-06-11,3.419284940411701
LOAN71575,CUST14703,Personal,1885000.0,13.28,36,Active,2023-03-18,14.204973624717407
LOAN71576,CUST10034,Home,1346500.0,17.09,36,Defaulted,2022-01-23,2.7240542180861826
LOAN71577,CUST14681,Business,518700.0,15.88,84,Active,2025-04-16,2.6545547594677585
LOAN71578,CUST13957,Business,1617100.0,15.84,36,Closed,2026-06-22,1.504279069767442
LOAN71579,CUST13380,Home,2217000.0,12.14,60,Closed,2025-07-15,1.8831223987089103
LOAN71580,CUST10433,Auto,433100.0,10.22,48,Pending,2026-06-12,1.7044470680834318
LOAN71581,CUST11800,Home,656100.0,13.67,60,Pending,2022-03-08,1.3757601174250367
LOAN71582,CUST11061,Personal,319000.0,10.22,24,Closed,2024-03-30,0.26892598212780305
LOAN71583,CUST12594,Personal,513300.0,8.84,12,Closed,2024-06-10,0.8207547169811321
LOAN71584,CUST13501,Home,1622700.0,12.1,60,Closed,2024-02-17,1.8630309988518943
LOAN71585,CUST14257,Business,572500.0,13.27,24,Active,2023-07-06,2.938911704312115
LOAN71586,CUST13085,Home,1758000.0,9.99,36,Active,2023-08-06,2.7104532839962996
LOAN71587,CUST13308,Auto,326300.0,15.57,24,Defaulted,2025-01-10,0.48205052444969715
LOAN71588,CUST10164,Home,470400.0,15.42,60,Active,2024-02-06,1.4079616881173302
LOAN71589,CUST12747,Home,1442200.0,16.18,24,Defaulted,2024-03-06,2.41858125104813
LOAN71590,CUST11562,Personal,668800.0,12.73,24,Closed,2025-07-27,3.8458884416331225
LOAN71591,CUST11668,Personal,975300.0,13.41,120,Defaulted,2023-01-21,5.833133971291866
LOAN71592,CUST13884,Home,254000.0,13.4,12,Active,2025-12-04,0.525118875335952
LOAN71593,CUST14205,Home,633000.0,8.99,60,Active,2024-12-08,1.2639776357827477
LOAN71594,CUST11008,Business,1153000.0,9.0,36,Closed,2024-09-12,1.7782233189389265
LOAN71595,CUST11767,Personal,975000.0,15.47,60,Active,2022-08-10,3.0083307621104596
LOAN71596,CUST10624,Personal,247200.0,12.53,36,Pending,2025-06-09,0.5375081539465101
LOAN71597,CUST13005,Education,847900.0,9.28,36,Active,2024-04-29,2.225459317585302
LOAN71598,CUST13270,Home,399900.0,15.58,48,Active,2024-12-18,0.9587628865979382
LOAN71599,CUST13917,Personal,215800.0,11.89,12,Pending,2022-07-01,0.9716343989194057
LOAN71600,CUST13206,Home,1909700.0,7.52,60,Active,2022-05-14,3.099659146242493
LOAN71601,CUST13589,Education,454800.0,7.79,60,Closed,2023-05-31,0.36668547931951945
LOAN71602,CUST10831,Business,383500.0,16.49,48,Active,2025-10-27,1.715883668903803
LOAN71603,CUST13616,Auto,707100.0,10.21,36,Active,2025-10-09,0.7467525609884887
LOAN71604,CUST10324,Education,1089500.0,16.32,48,Closed,2024-02-24,2.509212344541686
LOAN71605,CUST14327,Auto,308400.0,11.01,84,Active,2023-09-23,0.4000518874043326
LOAN71606,CUST10195,Business,171100.0,13.92,36,Active,2025-11-08,0.1564557425018288
LOAN71607,CUST13791,Business,612250.0,15.79,36,Active,2025-02-04,1.517348203221809
LOAN71608,CUST13173,Education,1115000.0,15.52,60,Active,2025-08-20,0.947243224874692
LOAN71609,CUST11956,Education,646600.0,10.3,36,Active,2022-10-18,0.3917363383012238
LOAN71610,CUST13830,Personal,1087800.0,16.05,12,Active,2024-03-04,7.013539651837524
LOAN71611,CUST12345,Home,2295400.0,15.58,36,Closed,2023-06-04,3.720259319286872
LOAN71612,CUST11912,Auto,480900.0,10.33,12,Active,2026-06-07,1.6424180327868851
LOAN71613,CUST11699,Personal,147500.0,8.93,36,Closed,2022-07-10,0.2940590111642743
LOAN71614,CUST14730,Auto,265100.0,10.78,36,Closed,2023-07-07,0.7838557066824364
LOAN71615,CUST11946,Personal,859200.0,13.96,12,Active,2026-08-22,1.0385591683790645
LOAN71616,CUST12258,Personal,1099800.0,9.5,36,Active,2024-05-17,1.2124352331606219
LOAN71617,CUST10028,Personal,488200.0,9.68,60,Active,2025-11-26,0.9734795613160518
LOAN71618,CUST14135,Personal,1164400.0,8.03,84,Active,2025-08-16,5.200535953550692
LOAN71619,CUST13696,Personal,1094800.0,15.22,36,Closed,2022-09-13,0.7866072711596493
LOAN71620,CUST12863,Education,392500.0,14.1,12,Active,2022-05-08,1.1883136542537087
LOAN71621,CUST12753,Business,1957700.0,10.19,60,Pending,2025-09-22,6.115901280849735
LOAN71622,CUST14993,Home,778000.0,13.97,120,Closed,2026-01-22,1.3251575540793732
LOAN71623,CUST11200,Personal,652300.0,15.23,24,Pending,2022-09-26,0.33103273280893175
LOAN71624,CUST10533,Personal,2174800.0,12.89,36,Closed,2025-06-22,1.8329540665823851
LOAN71625,CUST10633,Business,855600.0,17.67,60,Defaulted,2023-06-27,3.8610108303249095
LOAN71626,CUST10307,Personal,705200.0,11.08,48,Pending,2025-01-07,0.8342600260262628
LOAN71627,CUST11887,Personal,231800.0,12.21,24,Pending,2023-05-02,0.4853433835845896
LOAN71628,CUST11028,Personal,662000.0,13.86,84,Closed,2026-01-31,1.579575280362682
LOAN71629,CUST11482,Business,5000000.0,8.17,24,Active,2025-10-12,14.806040864672786
LOAN71630,CUST13102,Business,691700.0,10.95,12,Pending,2024-12-22,2.871315898713159
LOAN71631,CUST13009,Personal,800600.0,10.19,24,Closed,2025-07-01,0.836747491638796
LOAN71632,CUST11718,Home,527700.0,13.88,24,Active,2026-04-19,0.3718030014796026
LOAN71633,CUST11735,Business,185200.0,14.92,48,Active,2025-05-24,0.25098251795636267
LOAN71634,CUST10953,Business,5000000.0,11.79,48,Pending,2024-02-10,12.683916793505835
LOAN71635,CUST12212,Education,284500.0,8.7,48,Active,2026-06-05,0.3859720526387193
LOAN71636,CUST10342,Personal,670700.0,15.25,60,Active,2025-10-26,1.211852922576565
LOAN71637,CUST12924,Home,820500.0,12.16,60,Closed,2025-11-02,0.5322737593253325
LOAN71638,CUST11378,Auto,454400.0,8.4,60,Active,2024-10-18,0.8210317101815883
LOAN71639,CUST13984,Auto,1333200.0,12.61,84,Closed,2023-07-20,6.096021947873799
LOAN71640,CUST10999,Personal,444400.0,8.01,60,Pending,2023-07-28,0.9277661795407098
LOAN71641,CUST14603,Personal,144000.0,16.23,36,Active,2024-03-31,0.2568676418123439
LOAN71642,CUST10675,Business,308900.0,16.36,48,Active,2023-12-02,0.6400745959386656
LOAN71643,CUST12865,Home,367400.0,12.1,60,Pending,2025-06-03,0.5966222799610263
LOAN71644,CUST10810,Home,1170300.0,11.31,12,Closed,2022-01-27,3.419929865575687
LOAN71645,CUST11149,Home,433700.0,13.39,24,Active,2026-01-17,0.2086701308698999
LOAN71646,CUST12045,Business,597500.0,11.74,24,Closed,2022-05-11,1.0795916523624538
LOAN71647,CUST13198,Education,2598000.0,14.03,60,Active,2023-01-30,9.919816723940436
LOAN71648,CUST14598,Auto,1086200.0,13.67,84,Active,2026-02-16,1.1858078602620088
LOAN71649,CUST11183,Home,108400.0,10.69,24,Closed,2025-08-24,0.16715497301464918
LOAN71650,CUST14294,Home,889100.0,7.95,36,Closed,2024-04-06,0.8189941046425939
LOAN71652,CUST13437,Home,1866300.0,12.35,36,Active,2024-10-07,1.736577649576626
LOAN71653,CUST12418,Home,77000.0,13.4,12,Active,2024-03-28,0.17595978062157222
LOAN71654,CUST12989,Auto,281600.0,13.13,36,Active,2024-08-02,0.13987681303397576
LOAN71655,CUST12836,Education,1827100.0,15.41,36,Pending,2024-03-31,2.4710576142818503
LOAN71656,CUST10727,Business,157500.0,12.24,36,Active,2025-06-24,0.16334785314250155
LOAN71657,CUST11690,Education,728600.0,13.67,60,Defaulted,2024-05-09,2.3841623036649215
LOAN71658,CUST14547,Personal,896800.0,11.75,60,Active,2024-10-23,2.569627507163324
LOAN71659,CUST12678,Personal,1409300.0,16.0,84,Closed,2023-04-16,2.2274379642800697
LOAN71660,CUST10135,Auto,695800.0,9.37,60,Closed,2023-09-22,1.1054972990149348
LOAN71661,CUST11260,Auto,589600.0,9.68,12,Active,2026-06-14,1.2064661346429302
LOAN71662,CUST11435,Personal,488600.0,11.77,60,Pending,2025-12-14,0.4599021084337349
LOAN71663,CUST14660,Personal,1155800.0,14.11,60,Active,2023-01-16,5.009969657563936
LOAN71664,CUST14169,Home,521100.0,10.25,24,Active,2023-12-25,1.332395806699054
LOAN71665,CUST10530,Personal,379600.0,10.75,60,Active,2024-08-11,0.6230100114885935
LOAN71666,CUST13165,Business,111900.0,13.17,24,Active,2025-01-18,0.14989953114534493
LOAN71667,CUST14165,Education,612250.0,10.69,48,Closed,2025-08-29,0.6658510059815117
LOAN71668,CUST11036,Education,429300.0,13.98,84,Pending,2022-01-19,0.20821612183528956
LOAN71669,CUST11369,Home,188200.0,17.45,24,Defaulted,2026-06-27,0.1314337593407361
LOAN71670,CUST13309,Business,1372400.0,7.91,48,Closed,2023-01-05,3.343239951278928
LOAN71671,CUST11997,Home,760300.0,15.01,60,Active,2025-01-09,3.4094170403587443
LOAN71672,CUST10991,Auto,1168500.0,14.57,36,Pending,2022-09-19,3.9799046321525884
LOAN71673,CUST11810,Home,1743600.0,13.16,84,Active,2022-02-08,0.974677175918162
LOAN71674,CUST10021,Personal,1381800.0,12.86,60,Active,2023-05-31,0.9300040382285637
LOAN71675,CUST10944,Education,966700.0,15.63,24,Pending,2025-11-06,1.474077462641049
LOAN71676,CUST12865,Personal,772100.0,14.98,24,Active,2026-02-22,1.2538161740824942
LOAN71677,CUST12504,Home,511900.0,7.68,36,Closed,2026-03-28,0.4254134463558547
LOAN71678,CUST14136,Personal,354400.0,15.77,36,Pending,2023-03-14,0.5131026494860287
LOAN71679,CUST10285,Business,567200.0,15.4,120,Active,2025-11-09,1.2643780650913954
LOAN71680,CUST10566,Personal,426200.0,13.31,24,Active,2026-05-30,0.7708446373666125
LOAN71681,CUST11477,Personal,521800.0,14.57,36,Closed,2022-05-04,0.26360191967668606
LOAN71682,CUST12698,Personal,2083100.0,14.97,48,Pending,2025-04-18,3.4568536342515763
LOAN71683,CUST14464,Personal,782100.0,16.07,48,Active,2022-09-10,1.1624554102259215
LOAN71684,CUST11282,Auto,450300.0,14.46,36,Closed,2024-01-05,0.28059571286141577
LOAN71685,CUST12315,Personal,532900.0,15.0,24,Closed,2023-02-05,1.616317864725508
LOAN71686,CUST12097,Home,1528600.0,8.27,84,Active,2024-12-07,5.841039358043561
LOAN71687,CUST10404,Auto,286600.0,9.31,48,Closed,2025-06-07,0.16608715808993973
LOAN71688,CUST10807,Education,1637800.0,16.16,24,Closed,2023-01-08,3.6705513222770056
LOAN71689,CUST13049,Personal,299100.0,10.96,60,Active,2023-03-17,0.24099589074208363
LOAN71690,CUST13700,Personal,702000.0,11.68,24,Active,2023-02-18,2.2859003581895148
LOAN71691,CUST14972,Personal,334000.0,8.94,24,Closed,2024-04-06,0.3478441991251823
LOAN71692,CUST12744,Education,1049400.0,14.68,60,Active,2022-08-19,1.5883154230361738
LOAN71693,CUST14477,Personal,922200.0,15.27,24,Pending,2026-04-25,4.228335625859698
LOAN71694,CUST12688,Personal,967100.0,14.98,48,Active,2022-06-09,2.8553291998819015
LOAN71695,CUST13607,Personal,671500.0,9.54,60,Active,2026-06-04,1.1379427215726148
LOAN71696,CUST11922,Personal,195900.0,8.94,24,Active,2025-03-15,0.9094707520891365
LOAN71697,CUST12801,Personal,617100.0,8.23,36,Closed,2025-12-23,1.884850335980452
LOAN71698,CUST10432,Personal,648900.0,15.25,48,Closed,2025-11-09,2.490978886756238
LOAN71699,CUST13760,Personal,617300.0,13.44,24,Active,2023-11-21,1.7418171557562077
LOAN71700,CUST14355,Personal,766600.0,10.39,84,Active,2023-02-24,0.22753175828089756
LOAN71701,CUST12461,Auto,687900.0,12.54,48,Active,2022-10-20,0.46643612693246544
LOAN71702,CUST10064,Home,167500.0,17.25,48,Defaulted,2023-09-24,0.15909954407294832
LOAN71703,CUST14078,Home,168900.0,12.22,36,Active,2024-08-19,0.21221258952129665
LOAN71704,CUST11588,Business,633200.0,15.03,36,Active,2025-01-26,0.6619276604641439
LOAN71705,CUST11924,Home,1047300.0,9.89,12,Active,2026-07-05,1.8923118619568164
LOAN71706,CUST13690,Business,453500.0,10.9,24,Active,2024-04-08,0.25618574172409897
LOAN71707,CUST10045,Auto,1357000.0,15.85,12,Active,2025-02-09,1.3895146426377227
LOAN71708,CUST13018,Home,424700.0,11.41,36,Active,2026-04-10,0.6457351376007299
LOAN71709,CUST11239,Auto,1047600.0,16.3,36,Pending,2025-12-19,1.4870120652945351
LOAN71710,CUST14416,Business,123600.0,9.73,60,Active,2023-04-08,0.3405896941306145
LOAN71711,CUST11342,Home,80400.0,15.44,24,Pending,2026-03-18,0.04934937392585318
LOAN71712,CUST10280,Personal,635800.0,9.41,24,Closed,2024-02-17,2.767958206356117
LOAN71713,CUST12667,Business,281100.0,16.33,24,Active,2024-07-12,0.6990798308878389
LOAN71714,CUST14262,Personal,573800.0,12.04,12,Active,2023-04-17,1.2905982905982907
LOAN71715,CUST14618,Business,992400.0,13.93,84,Pending,2025-01-19,2.899211218229623
LOAN71716,CUST10121,Personal,447500.0,16.47,84,Active,2022-06-05,1.7971887550200802
LOAN71717,CUST11677,Business,839300.0,11.51,48,Active,2023-08-25,1.1031808622502628
LOAN71718,CUST10384,Personal,1312300.0,8.64,36,Closed,2022-07-21,2.601704996034893
LOAN71719,CUST13810,Personal,1965900.0,13.62,36,Active,2026-07-15,1.8299357721306897
LOAN71720,CUST13061,Personal,1878400.0,13.64,48,Active,2025-05-20,2.9285937012784533
LOAN71721,CUST11815,Auto,185700.0,11.75,84,Active,2023-07-07,0.33273606880487366
LOAN71722,CUST12912,Personal,378400.0,14.55,60,Closed,2025-01-03,1.8603736479842674
LOAN71723,CUST13469,Education,545800.0,13.02,36,Active,2026-08-08,1.0482043403111196
LOAN71724,CUST10443,Personal,1483500.0,15.26,24,Active,2024-11-28,2.5432881878964513
LOAN71725,CUST13356,Personal,586800.0,15.28,84,Active,2023-03-04,0.6491150442477877
LOAN71726,CUST13989,Home,1038800.0,12.2,36,Closed,2024-04-02,2.864864864864865
LOAN71727,CUST12770,Business,350800.0,15.32,60,Active,2026-08-04,1.8328108672936259
LOAN71728,CUST12406,Personal,193500.0,8.98,48,Active,2024-08-13,0.07086614173228346
LOAN71729,CUST12809,Personal,254400.0,14.66,60,Active,2026-01-02,0.3906633906633907
LOAN71730,CUST10769,Personal,159600.0,14.27,60,Active,2025-05-08,0.23000432338953739
LOAN71731,CUST10818,Personal,283900.0,12.72,60,Pending,2022-08-03,0.8765050941648657
LOAN71732,CUST13054,Auto,1104200.0,12.78,84,Active,2026-06-11,3.7776257269928157
LOAN71733,CUST14872,Business,1601200.0,11.23,36,Active,2025-02-06,2.8071528751753156
LOAN71734,CUST12386,Education,357800.0,16.47,36,Pending,2022-07-08,0.6004363148179225
LOAN71735,CUST14317,Personal,1990000.0,9.24,12,Active,2025-09-09,4.317639401171621
LOAN71736,CUST11667,Business,373300.0,16.45,84,Pending,2024-03-02,0.6564093546685423
LOAN71737,CUST13558,Home,828700.0,14.74,12,Active,2025-11-24,0.5394831065685828
LOAN71738,CUST13285,Education,531100.0,12.43,36,Active,2023-01-22,0.2777283898969827
LOAN71739,CUST13973,Personal,131400.0,10.34,36,Active,2023-10-18,0.3633849557522124
LOAN71740,CUST13674,Home,614600.0,14.82,12,Pending,2024-09-29,0.7751292722915878
LOAN71741,CUST13023,Business,431500.0,13.39,60,Pending,2022-08-01,0.3491382797961
LOAN71742,CUST10036,Home,1624500.0,7.72,24,Active,2024-09-23,3.225774424146148
LOAN71743,CUST12896,Home,284800.0,11.19,84,Active,2023-07-24,0.5181950509461426
LOAN71744,CUST13155,Auto,999200.0,9.92,48,Pending,2025-06-15,1.8054024753816966
LOAN71745,CUST12631,Personal,1684800.0,15.4,48,Pending,2023-12-14,7.2464516129032255
LOAN71746,CUST12686,Auto,589700.0,8.94,60,Active,2023-03-27,0.6552222222222223
LOAN71747,CUST14823,Personal,420500.0,14.7,60,Pending,2026-08-03,0.8800753453327752
LOAN71748,CUST14393,Auto,1005300.0,11.0,24,Active,2024-02-26,1.9550758459743292
LOAN71749,CUST14560,Education,1318400.0,16.83,84,Defaulted,2024-03-25,2.9097329507834915
LOAN71750,CUST11707,Personal,413100.0,8.47,36,Active,2024-01-08,1.8070866141732282
LOAN71751,CUST10188,Auto,508000.0,15.29,24,Active,2023-07-02,1.146726862302483
LOAN71752,CUST10974,Personal,1212500.0,14.12,12,Active,2025-10-11,2.1908031439154394
LOAN71753,CUST14050,Home,884900.0,13.54,120,Closed,2023-04-26,1.1375498136007198
LOAN71754,CUST11265,Personal,747800.0,12.96,12,Closed,2022-03-26,0.8273954414693516
LOAN71755,CUST14806,Auto,275400.0,9.95,48,Closed,2025-12-20,0.3430493273542601
LOAN71756,CUST10770,Auto,998700.0,8.51,60,Active,2023-06-30,1.984697933227345
LOAN71757,CUST12993,Personal,651100.0,9.93,60,Pending,2024-12-10,2.041705863907181
LOAN71758,CUST14688,Personal,985700.0,10.79,12,Pending,2024-12-02,1.9403543307086615
LOAN71759,CUST12307,Home,570900.0,16.23,36,Active,2024-07-05,1.205447635135135
LOAN71760,CUST13008,Personal,502900.0,12.23,60,Active,2025-08-09,0.8640893470790378
LOAN71761,CUST14763,Business,277300.0,8.81,12,Active,2022-02-04,0.6480486094881982
LOAN71762,CUST10142,Business,598000.0,8.41,36,Active,2022-04-26,0.8477459597391551
LOAN71763,CUST12508,Home,371300.0,8.95,60,Active,2024-03-06,0.45930232558139533
LOAN71764,CUST14925,Personal,336000.0,11.08,60,Active,2025-01-04,1.5080789946140036
LOAN71765,CUST10444,Auto,771000.0,11.72,24,Active,2024-10-09,0.9787990351656722
LOAN71766,CUST11063,Business,612250.0,8.64,48,Active,2022-10-05,0.8571328573428532
LOAN71767,CUST14872,Personal,516900.0,9.01,36,Pending,2026-07-29,0.9062061711079944
LOAN71768,CUST13849,Business,767500.0,9.23,24,Closed,2024-08-15,1.596297836938436
LOAN71769,CUST12476,Education,346000.0,9.85,24,Closed,2022-08-07,0.3979756153669197
LOAN71770,CUST14892,Auto,554900.0,13.07,120,Closed,2025-09-28,1.2617098681218735
LOAN71771,CUST10534,Business,1955100.0,14.24,24,Closed,2022-06-09,3.488135593220339
LOAN71772,CUST10539,Personal,1607000.0,15.11,12,Closed,2025-01-31,1.0768612209341286
LOAN71773,CUST10526,Business,2882200.0,11.35,48,Active,2022-07-26,5.207697172282953
LOAN71774,CUST13601,Personal,673800.0,16.07,36,Pending,2026-01-01,1.4631921824104235
LOAN71775,CUST13239,Auto,940200.0,16.25,24,Closed,2024-03-27,0.412821075740944
LOAN71776,CUST11527,Auto,381200.0,17.85,60,Defaulted,2023-07-05,2.426479949077021
LOAN71777,CUST14940,Personal,903300.0,8.76,36,Active,2024-11-13,3.2249196715458766
LOAN71778,CUST10649,Business,3753400.0,8.43,36,Active,2025-09-05,6.778761061946903
LOAN71779,CUST12031,Business,339900.0,7.87,120,Active,2024-12-04,1.1897094854742738
LOAN71780,CUST14329,Business,977800.0,16.28,36,Active,2022-11-03,0.44859384318942974
