card_id,customer_id,card_type,issue_date,credit_limit,card_status,annual_fee
CARD91762,CUST14384,Debit,2023-11-24,,Active,0
CARD91763,CUST11448,Credit,2022-03-29,241200.0,Blocked,499
CARD91764,CUST14285,Credit,2024-09-15,217200.0,Expired,499
CARD91765,CUST13099,Debit,2025-02-26,,Active,0
CARD91766,CUST13809,Debit,2025-03-08,,Active,0
CARD91767,CUST10124,Credit,2025-02-09,172900.0,Expired,1499
CARD91768,CUST14293,Debit,2022-01-17,,Active,0
CARD91769,CUST10262,Debit,2024-01-27,,Active,0
CARD91770,CUST11767,Credit,2026-01-21,257000.0,Active,499
CARD91771,CUST10917,Debit,2025-07-29,,Active,0
CARD91772,CUST12628,Credit,2022-10-29,56500.0,Active,999
CARD91773,CUST13449,Debit,2025-09-26,,Active,0
CARD91774,CUST10258,Debit,2023-10-03,,Active,0
CARD91775,CUST12720,Debit,2024-01-23,,Active,0
CARD91776,CUST11584,Debit,2023-02-19,,Active,0
CARD91777,CUST10009,Debit,2023-03-03,,Blocked,0
CARD91778,CUST13923,Debit,2022-11-28,,Active,0
CARD91779,CUST13362,Debit,2022-10-29,,Active,0
CARD91780,CUST13172,Credit,2023-03-13,479300.0,Active,1499
CARD91781,CUST10895,Debit,2022-04-05,,Closed,0
CARD91782,CUST12020,Credit,2023-10-10,273800.0,Active,499
CARD91783,CUST12185,Debit,2024-08-23,,Expired,0
CARD91784,CUST13269,Debit,2024-02-16,,Active,0
CARD91785,CUST13241,Debit,2022-11-18,,Active,0
CARD91786,CUST11919,Debit,2025-02-02,,Active,0
CARD91787,CUST11645,Debit,2024-06-15,,Expired,0
CARD91788,CUST10801,Debit,2022-10-09,,Expired,0
CARD91789,CUST14176,Debit,2023-10-05,,Active,0
CARD91790,CUST13942,Credit,2025-11-23,95000.0,Active,0
CARD91791,CUST11384,Debit,2025-09-20,,Active,0
CARD91792,CUST11507,Credit,2024-07-28,93700.0,Active,499
CARD91793,CUST14566,Debit,2024-08-13,,Active,0
CARD91794,CUST13999,Debit,2023-11-05,,Active,0
CARD91795,CUST11093,Debit,2024-10-03,,Active,0
CARD91796,CUST11743,Credit,2023-11-24,202900.0,Active,0
CARD91797,CUST13226,Debit,2024-08-11,,Active,0
CARD91798,CUST11108,Credit,2026-01-06,72700.0,Active,0
CARD91799,CUST10417,Debit,2026-01-21,,Active,0
CARD91800,CUST10844,Debit,2024-06-01,,Active,0
CARD91801,CUST10893,Debit,2025-12-25,,Active,0
CARD91802,CUST11179,Credit,2023-10-02,105900.0,Active,0
CARD91803,CUST13545,Credit,2025-01-13,138200.0,Active,499
CARD91804,CUST13905,Debit,2023-09-27,,Active,0
CARD91805,CUST14568,Debit,2024-07-19,,Active,0
CARD91806,CUST10247,Debit,2022-01-05,,Active,0
CARD91807,CUST13701,Credit,2024-11-24,160000.0,Active,1499
CARD91808,CUST13763,Debit,2022-07-18,,Active,0
CARD91809,CUST11198,Credit,2022-05-07,484700.0,Active,499
CARD91810,CUST14913,Credit,2024-08-07,136500.0,Active,1499
CARD91811,CUST14393,Credit,2023-08-11,155700.0,Blocked,499
CARD91812,CUST13843,Credit,2022-08-16,132200.0,Active,999
CARD91813,CUST12926,Debit,2025-01-09,,Active,0
CARD91814,CUST12090,Debit,2025-06-23,,Active,0
CARD91815,CUST14866,Debit,2023-11-08,,Active,0
CARD91816,CUST13975,Debit,2025-12-17,,Active,0
CARD91817,CUST13501,Debit,2024-03-02,,Active,0
CARD91818,CUST14664,Debit,2025-12-07,,Active,0
CARD91819,CUST13836,Debit,2024-07-08,,Active,0
CARD91820,CUST14886,Debit,2023-07-07,,Active,0
CARD91821,CUST11018,Debit,2025-12-18,,Active,0
CARD91822,CUST12309,Debit,2024-11-04,,Active,0
CARD91823,CUST10314,Debit,2025-09-03,,Active,0
CARD91824,CUST13640,Debit,2022-08-06,,Active,0
CARD91825,CUST11727,Credit,2024-11-10,86900.0,Active,999
CARD91826,CUST13639,Debit,2022-09-20,,Closed,0
CARD91827,CUST11741,Credit,2022-07-14,152000.0,Closed,999
CARD91828,CUST10006,Debit,2024-06-11,,Active,0
CARD91829,CUST12818,Debit,2024-01-13,,Active,0
CARD91830,CUST12678,Debit,2022-07-05,,Active,0
CARD91831,CUST12413,Debit,2025-02-14,,Active,0
CARD91832,CUST12857,Debit,2025-02-03,,Active,0
CARD91833,CUST10123,Credit,2022-11-14,130500.0,Active,499
CARD91834,CUST12425,Debit,2023-07-29,,Active,0
CARD91835,CUST13341,Debit,2023-05-04,,Active,0
CARD91836,CUST12133,Debit,2024-07-31,,Active,0
CARD91837,CUST10235,Debit,2024-01-11,,Active,0
CARD91838,CUST14896,Debit,2022-12-22,,Active,0
CARD91839,CUST13261,Credit,2026-01-12,225600.0,Active,999
CARD91840,CUST10774,Credit,2025-03-25,103300.0,Active,0
CARD91841,CUST11002,Credit,2024-01-03,240700.0,Active,0
CARD91842,CUST10018,Debit,2024-11-18,,Active,0
CARD91843,CUST12933,Credit,2022-07-27,70100.0,Active,999
CARD91844,CUST11363,Debit,2023-01-13,,Active,0
CARD91845,CUST13722,Debit,2023-05-11,,Active,0
CARD91846,CUST13796,Debit,2025-10-01,,Active,0
CARD91847,CUST14818,Credit,2025-05-03,267000.0,Active,1499
CARD91848,CUST12447,Debit,2022-03-20,,Active,0
CARD91849,CUST11224,Debit,2023-09-09,,Active,0
CARD91850,CUST14623,Debit,2025-11-07,,Active,0
CARD91851,CUST14974,Debit,2026-01-11,,Active,0
CARD91852,CUST14660,Debit,2025-02-11,,Active,0
CARD91853,CUST12092,Debit,2022-06-08,,Expired,0
CARD91854,CUST12798,Credit,2025-12-18,145100.0,Active,0
CARD91855,CUST14783,Credit,2022-07-30,77000.0,Active,1499
CARD91856,CUST14172,Debit,2022-06-23,,Active,0
CARD91857,CUST13062,Credit,2022-02-08,281500.0,Blocked,1499
CARD91858,CUST11491,Debit,2023-05-25,,Active,0
CARD91859,CUST12079,Debit,2023-04-22,,Active,0
CARD91860,CUST13273,Credit,2022-08-22,238500.0,Active,999
CARD91861,CUST12838,Debit,2023-11-15,,Active,0
CARD91862,CUST12201,Debit,2025-08-03,,Active,0
CARD91863,CUST11699,Credit,2023-09-09,394800.0,Active,0
CARD91864,CUST14217,Debit,2022-10-31,,Active,0
CARD91865,CUST14045,Credit,2022-10-17,218100.0,Active,0
CARD91866,CUST11224,Debit,2025-02-07,,Active,0
CARD91867,CUST13682,Debit,2023-05-18,,Active,0
CARD91868,CUST11080,Debit,2023-07-02,,Expired,0
CARD91869,CUST14787,Credit,2023-10-31,99700.0,Expired,1499
CARD91870,CUST12670,Debit,2025-11-23,,Active,0
CARD91871,CUST11554,Credit,2024-07-03,496500.0,Active,1499
CARD91872,CUST11297,Debit,2022-05-13,,Active,0
CARD91873,CUST10307,Debit,2025-07-05,,Active,0
CARD91874,CUST11928,Debit,2023-03-30,,Active,0
CARD91875,CUST13346,Credit,2024-05-13,209700.0,Active,999
CARD91876,CUST11147,Credit,2024-05-31,156400.0,Active,1499
CARD91877,CUST12540,Debit,2024-05-12,,Active,0
CARD91878,CUST14481,Credit,2022-05-29,123000.0,Active,999
CARD91879,CUST13042,Credit,2022-06-09,182900.0,Active,0
CARD91880,CUST10230,Debit,2024-03-07,,Closed,0
CARD91881,CUST11228,Debit,2024-08-27,,Active,0
CARD91882,CUST12190,Debit,2025-04-24,,Active,0
CARD91883,CUST14173,Debit,2024-05-07,,Active,0
CARD91884,CUST13531,Credit,2024-01-12,241400.0,Active,999
CARD91885,CUST13889,Credit,2023-05-07,353700.0,Active,499
CARD91886,CUST10705,Debit,2022-07-11,,Active,0
CARD91887,CUST14711,Debit,2023-07-25,,Active,0
CARD91888,CUST13530,Credit,2025-12-15,272300.0,Active,1499
CARD91889,CUST11815,Debit,2023-08-21,,Blocked,0
CARD91890,CUST11842,Credit,2022-06-24,119200.0,Closed,0
CARD91891,CUST11735,Debit,2024-08-02,,Active,0
CARD91892,CUST14718,Debit,2022-02-28,,Closed,0
CARD91893,CUST12935,Credit,2024-02-12,137900.0,Active,999
CARD91894,CUST14002,Debit,2022-01-26,,Closed,0
CARD91895,CUST14192,Debit,2024-03-14,,Expired,0
CARD91896,CUST11725,Credit,2023-08-21,50500.0,Active,499
CARD91897,CUST10976,Credit,2026-01-23,163600.0,Active,0
CARD91898,CUST13891,Debit,2024-03-22,,Active,0
CARD91899,CUST10017,Debit,2023-11-13,,Active,0
CARD91900,CUST13538,Debit,2023-05-31,,Active,0
CARD91901,CUST13346,Debit,2024-04-19,,Active,0
CARD91902,CUST12432,Debit,2022-07-12,,Active,0
CARD91903,CUST13608,Debit,2026-01-16,,Active,0
CARD91904,CUST12250,Debit,2024-02-25,,Active,0
CARD91905,CUST14688,Debit,2023-05-08,,Active,0
CARD91906,CUST13269,Debit,2026-01-21,,Blocked,0
CARD91907,CUST14287,Debit,2023-06-21,,Active,0
CARD91908,CUST12430,Debit,2023-11-25,,Active,0
CARD91909,CUST13450,Credit,2023-12-27,233000.0,Active,999
CARD91910,CUST11073,Credit,2022-01-29,178800.0,Active,1499
CARD91911,CUST12291,Debit,2023-07-11,,Blocked,0
CARD91912,CUST13144,Debit,2023-11-24,,Active,0
CARD91913,CUST10638,Credit,2022-02-09,132000.0,Active,0
CARD91914,CUST13337,Credit,2022-03-07,62900.0,Active,0
CARD91915,CUST13024,Debit,2022-01-06,,Active,0
CARD91916,CUST13646,Credit,2022-04-11,146600.0,Active,499
CARD91917,CUST10947,Credit,2025-06-05,49900.0,Active,999
CARD91918,CUST12618,Credit,2022-11-14,182200.0,Blocked,0
CARD91919,CUST14930,Credit,2024-07-26,187200.0,Active,999
CARD91920,CUST14982,Credit,2023-11-22,450300.0,Active,999
CARD91921,CUST12118,Debit,2024-09-23,,Active,0
CARD91922,CUST14512,Debit,2025-03-08,,Active,0
CARD91923,CUST10434,Debit,2022-02-11,,Blocked,0
CARD91925,CUST10988,Debit,2022-10-30,,Closed,0
CARD91926,CUST14451,Credit,2026-01-19,149200.0,Blocked,499
CARD91927,CUST11796,Debit,2023-08-27,,Active,0
CARD91928,CUST11213,Credit,2024-05-03,88900.0,Active,499
CARD91929,CUST14432,Credit,2022-08-03,140600.0,Active,999
CARD91930,CUST11968,Debit,2024-04-02,,Active,0
CARD91931,CUST13667,Debit,2024-10-26,,Active,0
CARD91932,CUST11400,Credit,2025-09-02,108200.0,Active,999
CARD91933,CUST13232,Debit,2024-09-03,,Active,0
CARD91934,CUST10655,Debit,2026-01-26,,Active,0
CARD91935,CUST12351,Credit,2024-09-19,254500.0,Blocked,999
CARD91936,CUST12178,Credit,2023-08-04,216300.0,Active,0
CARD91937,CUST10236,Debit,2024-06-18,,Active,0
CARD91938,CUST11486,Debit,2026-01-11,,Active,0
CARD91939,CUST12155,Debit,2022-04-08,,Expired,0
CARD91940,CUST11378,Debit,2024-01-30,,Active,0
CARD91941,CUST11969,Credit,2024-06-17,102200.0,Active,999
CARD91942,CUST14077,Debit,2023-12-28,,Expired,0
CARD91943,CUST11886,Credit,2022-03-14,116600.0,Closed,1499
CARD91944,CUST13426,Debit,2024-06-30,,Expired,0
CARD91945,CUST13329,Credit,2022-05-15,128000.0,Active,1499
CARD91946,CUST12432,Debit,2024-12-21,,Active,0
CARD91947,CUST10852,Debit,2024-04-21,,Active,0
CARD91948,CUST10097,Debit,2024-04-26,,Closed,0
CARD91949,CUST11858,Credit,2022-06-04,153700.0,Closed,499
CARD91950,CUST11610,Debit,2026-01-21,,Active,0
CARD91951,CUST12808,Credit,2024-09-19,165000.0,Active,999
CARD91952,CUST10065,Debit,2025-01-21,,Closed,0
CARD91953,CUST12884,Credit,2024-03-19,342900.0,Active,1499
CARD91954,CUST13712,Debit,2024-09-25,,Active,0
CARD91955,CUST13826,Debit,2022-09-21,,Active,0
CARD91956,CUST10389,Debit,2025-02-22,,Expired,0
CARD91957,CUST13863,Credit,2022-06-05,59200.0,Blocked,999
CARD91958,CUST10476,Credit,2023-02-28,207000.0,Active,999
CARD91959,CUST11389,Credit,2024-10-18,161200.0,Blocked,999
CARD91960,CUST11881,Debit,2023-09-28,,Closed,0
CARD91961,CUST12919,Debit,2022-10-25,,Active,0
CARD91962,CUST10735,Credit,2026-01-30,87900.0,Active,499
CARD91963,CUST14314,Debit,2024-06-15,,Active,0
CARD91964,CUST10421,Debit,2024-03-13,,Active,0
CARD91965,CUST13677,Debit,2023-03-15,,Active,0
CARD91966,CUST12727,Debit,2025-07-08,,Active,0
CARD91967,CUST13749,Debit,2022-03-17,,Active,0
CARD91968,CUST13118,Debit,2023-09-17,,Active,0
CARD91969,CUST12479,Debit,2022-09-18,,Closed,0
CARD91970,CUST14947,Credit,2023-06-14,175000.0,Active,0
CARD91971,CUST12225,Credit,2023-08-19,218300.0,Active,1499
CARD91972,CUST14099,Credit,2022-09-17,210200.0,Active,999
CARD91973,CUST13991,Debit,2025-06-04,,Active,0
CARD91974,CUST11255,Debit,2024-12-04,,Active,0
CARD91975,CUST11600,Debit,2024-10-22,,Active,0
CARD91976,CUST14749,Debit,2025-09-11,,Active,0
CARD91977,CUST14124,Credit,2024-03-14,197300.0,Active,0
CARD91978,CUST13499,Debit,2026-02-03,,Active,0
CARD91979,CUST11982,Credit,2024-12-17,331800.0,Closed,0
CARD91980,CUST14157,Credit,2022-01-30,182500.0,Active,0
CARD91981,CUST10846,Debit,2022-06-29,,Expired,0
CARD91982,CUST12065,Debit,2024-10-02,,Active,0
CARD91983,CUST10303,Debit,2022-01-09,,Active,0
CARD91984,CUST11362,Debit,2023-08-10,,Active,0
CARD91985,CUST10805,Debit,2025-09-22,,Active,0
CARD91986,CUST14041,Debit,2025-07-31,,Active,0
CARD91987,CUST14084,Debit,2025-08-16,,Active,0
CARD91988,CUST12623,Credit,2025-01-06,130700.0,Active,1499
CARD91989,CUST11620,Debit,2025-02-27,,Active,0
CARD91990,CUST13513,Debit,2025-04-26,,Active,0
CARD91991,CUST11768,Debit,2023-03-11,,Active,0
CARD91992,CUST13015,Credit,2024-08-01,106700.0,Active,499
CARD91993,CUST13830,Credit,2025-08-23,136500.0,Expired,0
CARD91994,CUST14711,Credit,2024-11-06,57700.0,Active,499
CARD91995,CUST13621,Debit,2024-01-13,,Active,0
CARD91996,CUST12371,Debit,2023-01-06,,Active,0
CARD91997,CUST10168,Debit,2022-08-19,,Blocked,0
CARD91998,CUST12133,Debit,2024-02-08,,Expired,0
CARD91999,CUST13634,Debit,2023-01-10,,Active,0
CARD92000,CUST11211,Debit,2025-05-21,,Closed,0
CARD92001,CUST11937,Credit,2022-01-08,289400.0,Active,1499
CARD92002,CUST12801,Credit,2025-01-09,100300.0,Active,999
CARD92003,CUST13329,Debit,2025-06-10,,Expired,0
CARD92004,CUST11518,Debit,2023-09-12,,Active,0
CARD92005,CUST13566,Debit,2025-03-28,,Active,0
CARD92006,CUST13757,Debit,2024-01-20,,Active,0
CARD92007,CUST11567,Debit,2023-07-10,,Active,0
CARD92008,CUST13028,Credit,2022-11-17,109300.0,Active,0
CARD92009,CUST10994,Debit,2023-11-29,,Active,0
CARD92010,CUST12706,Debit,2025-11-17,,Active,0
CARD92011,CUST10152,Credit,2023-07-20,95400.0,Closed,1499
CARD92012,CUST12997,Debit,2024-12-25,,Active,0
CARD92013,CUST11505,Debit,2022-10-09,,Active,0
CARD92014,CUST13257,Debit,2024-09-01,,Closed,0
CARD92015,CUST12339,Credit,2024-01-13,135700.0,Active,0
CARD92016,CUST14739,Debit,2023-06-01,,Active,0
CARD92017,CUST11946,Debit,2022-04-06,,Closed,0
CARD92018,CUST14926,Credit,2023-11-08,146000.0,Active,999
CARD92019,CUST10455,Debit,2024-01-13,,Active,0
CARD92020,CUST13044,Debit,2023-06-22,,Active,0
CARD92021,CUST13138,Debit,2022-11-12,,Closed,0
CARD92022,CUST11074,Debit,2025-09-06,,Blocked,0
CARD92023,CUST11121,Credit,2025-05-05,317200.0,Active,1499
CARD92024,CUST11570,Debit,2024-03-19,,Active,0
CARD92025,CUST10208,Credit,2025-10-24,245400.0,Active,999
CARD92026,CUST12449,Debit,2022-11-19,,Closed,0
CARD92027,CUST12544,Credit,2022-01-08,139000.0,Closed,499
CARD92028,CUST13259,Debit,2025-04-30,,Active,0
CARD92029,CUST10148,Credit,2025-03-26,115500.0,Active,999
CARD92030,CUST14051,Credit,2024-07-30,59400.0,Active,1499
CARD92031,CUST10244,Debit,2024-08-28,,Closed,0
CARD92032,CUST13888,Credit,2024-12-10,178300.0,Expired,1499
CARD92033,CUST14893,Debit,2022-07-20,,Active,0
CARD92034,CUST13466,Debit,2022-11-22,,Active,0
CARD92035,CUST11182,Debit,2025-03-30,,Active,0
CARD92036,CUST14094,Debit,2024-05-04,,Active,0
CARD92037,CUST14368,Debit,2024-12-13,,Active,0
CARD92038,CUST12041,Credit,2022-08-26,80300.0,Blocked,999
CARD92039,CUST13293,Credit,2022-06-03,367800.0,Active,0
CARD92040,CUST14055,Debit,2023-12-11,,Active,0
CARD92041,CUST11798,Credit,2025-08-24,99500.0,Active,1499
CARD92042,CUST11568,Debit,2022-06-03,,Active,0
CARD92043,CUST11784,Credit,2025-06-25,88800.0,Active,1499
CARD92044,CUST10022,Debit,2024-08-27,,Expired,0
CARD92045,CUST12170,Debit,2023-05-15,,Active,0
CARD92046,CUST14344,Credit,2023-07-15,41600.0,Active,0
CARD92047,CUST11740,Debit,2023-03-13,,Active,0
CARD92048,CUST10668,Debit,2022-12-03,,Active,0
CARD92049,CUST13786,Credit,2023-08-14,129600.0,Active,0
CARD92050,CUST10076,Credit,2022-09-27,152100.0,Active,0
CARD92051,CUST10499,Credit,2023-01-01,102100.0,Active,0
CARD92052,CUST10439,Debit,2025-02-04,,Active,0
CARD92053,CUST11204,Debit,2025-08-25,,Expired,0
CARD92054,CUST10470,Debit,2024-04-19,,Active,0
CARD92055,CUST10879,Debit,2022-11-21,,Active,0
CARD92056,CUST11523,Credit,2022-10-29,81800.0,Active,1499
CARD92057,CUST11142,Credit,2022-10-01,124400.0,Active,999
CARD92058,CUST12442,Debit,2024-03-18,,Active,0
CARD92059,CUST11890,Credit,2023-07-17,58600.0,Active,999
CARD92060,CUST14045,Debit,2024-11-04,,Active,0
CARD92061,CUST14630,Credit,2026-01-01,452100.0,Closed,0
CARD92062,CUST13704,Debit,2025-07-18,,Active,0
CARD92063,CUST11786,Credit,2023-11-06,134300.0,Expired,499
CARD92064,CUST13421,Credit,2024-01-10,156000.0,Expired,1499
CARD92065,CUST10194,Debit,2022-07-22,,Active,0
CARD92066,CUST12977,Debit,2024-12-22,,Active,0
CARD92067,CUST10747,Credit,2025-10-28,164500.0,Closed,1499
CARD92068,CUST14054,Debit,2024-08-11,,Blocked,0
CARD92069,CUST10540,Credit,2024-04-12,33500.0,Active,1499
CARD92070,CUST11835,Debit,2024-02-04,,Active,0
CARD92071,CUST10002,Credit,2025-06-07,230100.0,Active,0
CARD92072,CUST10983,Debit,2026-02-04,,Active,0
CARD92073,CUST10056,Debit,2024-02-19,,Expired,0
CARD92074,CUST13582,Debit,2022-11-15,,Active,0
CARD92075,CUST10696,Debit,2023-10-15,,Expired,0
CARD92076,CUST11546,Debit,2023-05-25,,Active,0
CARD92077,CUST14793,Credit,2025-07-22,98100.0,Active,999
CARD92078,CUST11729,Credit,2022-12-02,136500.0,Active,1499
CARD92079,CUST14478,Debit,2024-07-13,,Active,0
CARD92080,CUST13629,Debit,2022-08-01,,Active,0
CARD92081,CUST11428,Debit,2023-09-17,,Active,0
CARD92082,CUST14424,Credit,2023-05-02,152100.0,Active,499
CARD92083,CUST13681,Debit,2022-05-21,,Active,0
CARD92084,CUST11759,Debit,2022-12-16,,Active,0
CARD92085,CUST14160,Credit,2024-08-18,212400.0,Active,1499
CARD92086,CUST12854,Credit,2025-11-04,130100.0,Active,0
CARD92087,CUST12989,Debit,2023-10-12,,Active,0
CARD92088,CUST11989,Debit,2025-02-21,,Active,0
CARD92089,CUST14251,Credit,2022-03-03,599000.0,Active,499
CARD92090,CUST14984,Debit,2025-08-16,,Active,0
CARD92091,CUST12335,Debit,2025-05-10,,Closed,0
CARD92092,CUST12197,Debit,2023-05-03,,Active,0
CARD92093,CUST13483,Credit,2025-03-20,142800.0,Active,999
CARD92094,CUST14057,Debit,2026-01-23,,Active,0
CARD92095,CUST11084,Debit,2025-01-18,,Blocked,0
CARD92096,CUST13636,Debit,2022-04-04,,Active,0
CARD92097,CUST12921,Debit,2022-03-18,,Active,0
CARD92098,CUST14995,Debit,2023-07-08,,Active,0
CARD92099,CUST12924,Debit,2022-12-30,,Active,0
CARD92100,CUST11197,Debit,2024-03-15,,Expired,0
CARD92101,CUST11823,Debit,2022-03-13,,Active,0
CARD92102,CUST14132,Debit,2023-04-16,,Expired,0
CARD92103,CUST13185,Debit,2024-02-19,,Active,0
CARD92104,CUST14668,Debit,2024-09-02,,Active,0
CARD92105,CUST11917,Debit,2023-04-08,,Active,0
CARD92106,CUST11256,Debit,2022-01-12,,Closed,0
CARD92107,CUST10547,Debit,2022-01-11,,Active,0
CARD92108,CUST12749,Debit,2024-01-13,,Active,0
CARD92109,CUST11187,Credit,2025-07-05,100800.0,Expired,1499
CARD92110,CUST10505,Credit,2024-03-09,115900.0,Active,499
CARD92111,CUST11985,Credit,2025-08-10,313300.0,Active,1499
CARD92112,CUST14932,Debit,2023-10-10,,Active,0
CARD92113,CUST12573,Debit,2024-01-15,,Closed,0
CARD92114,CUST13914,Debit,2024-02-07,,Active,0
CARD92115,CUST11408,Debit,2025-10-05,,Closed,0
CARD92116,CUST10212,Credit,2022-10-31,255700.0,Active,499
CARD92117,CUST14125,Credit,2023-07-20,229100.0,Active,1499
CARD92118,CUST14105,Debit,2023-08-12,,Active,0
CARD92119,CUST10195,Credit,2022-01-07,77200.0,Active,1499
CARD92120,CUST14262,Debit,2023-01-24,,Active,0
CARD92121,CUST12067,Debit,2024-08-07,,Expired,0
CARD92122,CUST13306,Credit,2024-04-14,326300.0,Active,1499
CARD92123,CUST12727,Debit,2025-09-21,,Blocked,0
CARD92124,CUST12115,Credit,2022-11-01,364200.0,Active,0
CARD92125,CUST12560,Debit,2025-04-20,,Blocked,0
CARD92126,CUST10811,Credit,2022-11-07,186400.0,Expired,499
CARD92127,CUST13217,Debit,2022-08-22,,Active,0
CARD92128,CUST14767,Debit,2022-01-31,,Active,0
CARD92129,CUST13993,Credit,2025-01-07,91800.0,Expired,0
CARD92130,CUST10627,Debit,2024-09-25,,Active,0
CARD92131,CUST14840,Debit,2025-07-24,,Active,0
CARD92132,CUST13244,Debit,2024-12-15,,Active,0
CARD92133,CUST11873,Debit,2025-10-20,,Active,0
CARD92134,CUST13551,Debit,2025-12-28,,Active,0
CARD92135,CUST13351,Debit,2022-01-04,,Blocked,0
CARD92136,CUST13162,Debit,2024-05-17,,Active,0
CARD92137,CUST12338,Debit,2025-12-16,,Active,0
CARD92138,CUST14156,Credit,2024-05-20,89400.0,Active,999
CARD92139,CUST13023,Debit,2023-12-22,,Active,0
CARD92140,CUST10119,Debit,2023-02-26,,Active,0
CARD92141,CUST12640,Debit,2023-04-18,,Active,0
CARD92142,CUST14547,Debit,2023-06-19,,Active,0
CARD92143,CUST13004,Credit,2024-06-21,101900.0,Active,499
CARD92144,CUST14218,Debit,2023-07-14,,Active,0
CARD92145,CUST11224,Credit,2023-06-20,185600.0,Active,0
CARD92146,CUST12165,Credit,2025-09-10,175100.0,Active,1499
CARD92147,CUST13444,Debit,2022-12-10,,Active,0
CARD92148,CUST13417,Credit,2025-05-26,80100.0,Active,0
CARD92149,CUST13759,Debit,2022-06-21,,Expired,0
CARD92150,CUST10328,Credit,2024-11-11,126200.0,Active,999
CARD92151,CUST13531,Credit,2025-04-21,111500.0,Blocked,999
CARD92152,CUST10796,Credit,2024-05-29,132700.0,Active,1499
CARD92153,CUST11737,Debit,2024-02-24,,Expired,0
CARD92154,CUST12272,Credit,2023-06-29,122200.0,Closed,0
CARD92155,CUST10016,Debit,2023-10-31,,Active,0
CARD92156,CUST14951,Debit,2025-08-10,,Active,0
CARD92157,CUST13980,Credit,2023-03-19,91200.0,Expired,499
CARD92158,CUST11480,Debit,2022-06-16,,Active,0
CARD92159,CUST14629,Credit,2024-11-05,223000.0,Active,0
CARD92160,CUST12856,Debit,2023-03-28,,Active,0
CARD92161,CUST14198,Credit,2023-10-23,119000.0,Active,1499
CARD92162,CUST12655,Debit,2024-01-08,,Active,0
CARD92163,CUST11926,Credit,2025-05-30,109600.0,Expired,0
CARD92164,CUST12232,Debit,2023-07-02,,Active,0
CARD92165,CUST13276,Credit,2024-09-15,125700.0,Active,499
CARD92167,CUST13786,Debit,2023-07-07,,Blocked,0
CARD92168,CUST10390,Debit,2024-09-03,,Active,0
CARD92169,CUST14780,Credit,2022-09-06,132300.0,Active,0
CARD92170,CUST13202,Debit,2024-11-06,,Active,0
CARD92171,CUST13506,Credit,2024-06-30,67100.0,Expired,999
CARD92172,CUST12396,Debit,2026-01-01,,Active,0
CARD92173,CUST12884,Debit,2023-01-30,,Expired,0
CARD92174,CUST11296,Debit,2024-10-18,,Active,0
CARD92175,CUST14074,Credit,2023-05-26,203700.0,Active,499
CARD92176,CUST10096,Credit,2022-02-25,121500.0,Active,999
CARD92177,CUST11265,Debit,2022-08-31,,Closed,0
