account_id,customer_id,account_type,opening_date,balance,account_status
ACC22112,CUST10342,Savings,2023-06-18,295887.3,Active
ACC22113,CUST10958,Savings,2021-11-30,9182.09,Active
ACC22114,CUST11952,Savings,2024-06-26,30319.98,Dormant
ACC22115,CUST13692,Current,2024-03-13,336309.63,Active
ACC22116,CUST11870,Premium Savings,2024-07-18,45198.22,Dormant
ACC22117,CUST11584,Premium Savings,2021-07-14,23150.82,Active
ACC22118,CUST13650,Salary,2022-11-08,20570.2,Active
ACC22119,CUST14751,Savings,2025-10-03,17295.14,Active
ACC22120,CUST14948,Savings,2021-03-26,270574.54,Inactive
ACC22121,CUST13145,Salary,2023-10-28,33680.55,Active
ACC22122,CUST14651,Current,2021-07-27,143544.59,Active
ACC22123,CUST10564,Savings,2022-12-19,40696.53,Active
ACC22124,CUST12843,Salary,2022-05-21,267791.73,Inactive
ACC22125,CUST11961,Savings,2022-01-25,397151.91,Inactive
ACC22126,CUST12884,Savings,2023-08-25,29764.92,Active
ACC22127,CUST10722,Premium Savings,2022-01-17,48664.64,Active
ACC22128,CUST13508,Current,2021-10-24,81175.49,Active
ACC22129,CUST14610,Savings,2023-01-09,12146.75,Active
ACC22130,CUST10676,Savings,2025-12-21,14601.77,Inactive
ACC22131,CUST13381,Salary,2025-10-27,182246.32,Active
ACC22132,CUST14883,Savings,2025-12-28,164463.09,Active
ACC22133,CUST12868,Savings,2023-06-21,80088.6,Active
ACC22134,CUST12946,Savings,2025-03-02,136872.4,Active
ACC22135,CUST10597,Savings,2023-03-23,190103.77,Active
ACC22136,CUST10795,Savings,2025-03-22,45990.18,Active
ACC22137,CUST14466,Current,2025-05-26,8434.8,Active
ACC22138,CUST11848,Savings,2022-09-11,100984.41,Active
ACC22139,CUST13630,Savings,2023-10-18,31563.65,Inactive
ACC22140,CUST11284,Savings,2022-06-02,134744.38,Active
ACC22141,CUST14612,Salary,2022-06-16,18949.15,Active
ACC22142,CUST10181,Premium Savings,2026-07-27,21231.22,Active
ACC22143,CUST11869,Savings,2024-01-20,72796.31,Active
ACC22144,CUST14568,Salary,2021-06-29,16195.83,Active
ACC22145,CUST10298,Salary,2022-08-27,114040.16,Closed
ACC22146,CUST14892,Savings,2021-07-31,90454.86,Active
ACC22147,CUST12370,Premium Savings,2026-04-22,305643.5,Active
ACC22148,CUST13429,Savings,2023-09-12,59520.82,Dormant
ACC22149,CUST11009,Savings,2023-05-19,56925.87,Active
ACC22150,CUST14272,Savings,2022-10-21,14782.38,Active
ACC22151,CUST12334,Current,2025-01-14,66526.98,Dormant
ACC22152,CUST10226,Premium Savings,2025-05-25,78034.02,Active
ACC22153,CUST10661,Savings,2023-12-24,56508.46,Active
ACC22154,CUST11087,Current,2024-07-20,39464.38,Inactive
ACC22155,CUST13004,Savings,2021-11-01,87805.54,Active
ACC22156,CUST13441,Savings,2021-06-30,8948.82,Active
ACC22157,CUST13618,Savings,2025-10-15,86268.67,Active
ACC22158,CUST14974,Savings,2024-05-24,211327.33,Active
ACC22159,CUST10893,Savings,2025-12-01,28536.51,Closed
ACC22160,CUST11774,Savings,2025-05-02,26263.65,Active
ACC22161,CUST13480,Savings,2021-05-28,82749.17,Active
ACC22162,CUST12850,Savings,2021-11-26,27520.63,Active
ACC22163,CUST11335,Salary,2023-01-24,27787.3,Active
ACC22165,CUST13952,Current,2023-04-06,260489.12,Active
ACC22166,CUST11077,Savings,2022-12-05,42904.38,Active
ACC22167,CUST14998,Savings,2023-07-07,107812.61,Active
ACC22168,CUST12982,Current,2022-04-16,147573.37,Active
ACC22169,CUST11412,Savings,2021-09-27,30214.4,Dormant
ACC22170,CUST14316,Savings,2026-02-13,30412.89,Active
ACC22171,CUST10250,Current,2023-04-30,58194.32,Active
ACC22172,CUST12115,Savings,2025-09-18,10656.99,Active
ACC22173,CUST13954,Current,2026-07-25,145895.93,Dormant
ACC22174,CUST13668,Savings,2022-01-19,42466.0,Active
ACC22175,CUST14865,Savings,2023-02-17,70451.03,Active
ACC22176,CUST14145,Savings,2025-01-21,6669.69,Active
ACC22177,CUST11766,Savings,2025-11-21,222583.61,Active
ACC22178,CUST13487,Savings,2024-03-02,225728.59,Active
ACC22179,CUST11908,Savings,2024-12-16,11417.54,Dormant
ACC22180,CUST13548,Savings,2023-05-02,170246.96,Inactive
ACC22181,CUST14062,Savings,2023-02-11,79647.0,Active
ACC22182,CUST11971,Savings,2023-09-09,95760.27,Active
ACC22183,CUST14546,Premium Savings,2023-12-19,74795.13,Active
ACC22184,CUST10429,Savings,2022-08-06,56112.45,Closed
ACC22185,CUST12427,Savings,2021-08-27,57217.11,Active
ACC22186,CUST14634,Savings,2024-03-14,39327.11,Active
ACC22187,CUST11142,Current,2023-01-02,117104.31,Active
ACC22188,CUST14056,Salary,2022-03-13,9381.4,Active
ACC22189,CUST11322,Savings,2026-04-12,58239.19,Active
ACC22190,CUST13213,Salary,2021-04-01,244816.56,Active
ACC22191,CUST14317,Savings,2022-07-10,1016741.5,Dormant
ACC22192,CUST14896,Savings,2025-06-07,43399.73,Active
ACC22193,CUST11055,Savings,2024-03-27,209187.27,Active
ACC22194,CUST13713,Savings,2024-11-08,70396.86,Inactive
ACC22195,CUST14834,Premium Savings,2023-01-24,177576.63,Active
ACC22196,CUST14235,Salary,2023-03-27,104232.03,Active
ACC22197,CUST11876,Savings,2025-09-28,146276.58,Active
ACC22198,CUST12083,Salary,2023-08-31,78021.8,Active
ACC22199,CUST10716,Savings,2023-06-24,21291.53,Active
ACC22200,CUST12904,Premium Savings,2023-03-17,46714.75,Active
ACC22201,CUST11343,Premium Savings,2025-12-16,91132.04,Dormant
ACC22202,CUST10469,Savings,2021-02-24,19507.63,Active
ACC22203,CUST11286,Savings,2025-10-04,57135.38,Closed
ACC22204,CUST14850,Current,2024-07-22,87044.12,Active
ACC22205,CUST12604,Savings,2025-03-24,32867.9,Dormant
ACC22206,CUST14327,Savings,2021-12-23,380170.9,Active
ACC22207,CUST11288,Premium Savings,2025-07-29,42425.39,Closed
ACC22208,CUST14167,Savings,2022-05-10,92430.65,Active
ACC22209,CUST13334,Savings,2023-03-11,184769.84,Active
ACC22210,CUST13759,Premium Savings,2021-08-10,65445.6,Active
ACC22211,CUST13584,Salary,2022-12-01,71603.04,Active
ACC22212,CUST14769,Salary,2025-11-14,62439.4,Active
ACC22213,CUST10443,Savings,2025-08-17,130689.46,Active
ACC22214,CUST11525,Current,2025-07-05,17392.93,Active
ACC22215,CUST14178,Current,2024-02-05,376672.68,Inactive
ACC22216,CUST12146,Savings,2023-12-17,117613.58,Dormant
ACC22217,CUST11092,Savings,2025-06-29,35326.32,Inactive
ACC22218,CUST10372,Savings,2023-09-21,81099.17,Active
ACC22219,CUST12348,Savings,2025-01-11,44890.64,Active
ACC22220,CUST14883,Savings,2024-02-24,20816.9,Active
ACC22221,CUST14245,Savings,2023-05-28,22790.81,Active
ACC22222,CUST13574,Savings,2022-10-02,17546.26,Active
ACC22223,CUST10123,Savings,2023-08-24,93925.74,Active
ACC22224,CUST12832,Premium Savings,2022-03-10,109175.93,Active
ACC22225,CUST11229,Current,2026-01-27,69152.87,Active
ACC22226,CUST14989,Savings,2024-03-09,45249.49,Active
ACC22227,CUST10483,Savings,2024-01-30,49726.49,Closed
ACC22228,CUST11831,Savings,2022-05-03,15502.89,Closed
ACC22229,CUST14105,Salary,2022-08-29,37616.14,Active
ACC22230,CUST14781,Premium Savings,2024-12-29,67245.9,Active
ACC22231,CUST12863,Current,2025-02-16,39898.63,Active
ACC22232,CUST14008,Savings,2025-06-25,13121.34,Active
ACC22233,CUST13989,Current,2021-09-19,37338.81,Active
ACC22234,CUST12075,Current,2025-06-21,55534.16,Active
ACC22235,CUST10835,Current,2021-05-31,44134.4,Dormant
ACC22236,CUST14740,Premium Savings,2023-09-07,119247.83,Active
ACC22237,CUST14801,Savings,2026-05-30,68750.32,Active
ACC22238,CUST14174,Savings,2024-04-10,62593.55,Active
ACC22239,CUST11805,Savings,2023-07-03,33127.35,Active
ACC22240,CUST10611,Savings,2023-11-22,84199.46,Active
ACC22241,CUST12376,Salary,2025-02-13,0.0,Active
ACC22242,CUST12274,Savings,2021-04-03,45752.09,Active
ACC22243,CUST12740,Current,2022-01-05,62426.9,Dormant
ACC22244,CUST11911,Savings,2025-12-26,150579.33,Active
ACC22245,CUST11014,Current,2025-05-04,12447.49,Closed
ACC22246,CUST11866,Current,2024-05-12,32870.48,Active
ACC22247,CUST14824,Savings,2025-07-11,155610.97,Active
ACC22248,CUST11978,Savings,2024-10-14,40499.34,Dormant
ACC22249,CUST10056,Salary,2023-11-10,19341.07,Active
ACC22250,CUST11788,Salary,2024-07-07,93205.57,Active
ACC22251,CUST11278,Savings,2023-05-24,30537.86,Active
ACC22252,CUST11359,Current,2021-08-12,37812.68,Active
ACC22253,CUST12599,Premium Savings,2023-02-27,16876.08,Inactive
ACC22254,CUST14913,Savings,2021-06-10,2858.4,Active
ACC22255,CUST10726,Premium Savings,2026-03-18,32784.04,Active
ACC22256,CUST10311,Salary,2024-02-08,27761.28,Active
ACC22257,CUST10620,Savings,2025-08-10,144875.5,Active
ACC22258,CUST10112,Current,2025-05-11,87531.91,Active
ACC22259,CUST14168,Savings,2021-07-15,26953.46,Active
ACC22260,CUST12655,Savings,2024-02-03,26871.5,Active
ACC22261,CUST12726,Current,2024-11-14,77932.57,Active
ACC22262,CUST13323,Savings,2023-10-20,81010.63,Active
ACC22263,CUST10096,Savings,2025-01-27,86612.6,Active
ACC22264,CUST11088,Savings,2023-03-13,27355.1,Inactive
ACC22265,CUST10990,Savings,2026-08-12,5427.41,Active
ACC22266,CUST10022,Savings,2026-07-06,30298.63,Active
ACC22267,CUST10476,Premium Savings,2026-03-08,163966.97,Active
ACC22268,CUST10635,Savings,2023-05-28,32173.87,Active
ACC22269,CUST14313,savings,2024-01-03,15833.23,Active
ACC22270,CUST11065,Savings,2024-07-25,61690.15,Active
ACC22271,CUST11167,Savings,2026-07-11,4262.62,Active
ACC22272,CUST14886,Current,2023-07-08,45249.49,Active
ACC22273,CUST11676,Salary,2025-05-24,39177.84,Active
ACC22274,CUST13387,Savings,2021-07-17,48878.17,Active
ACC22275,CUST11389,Savings,2024-04-28,97948.62,Inactive
ACC22276,CUST10840,Current,2024-01-24,29757.21,Closed
ACC22277,CUST12033,Savings,2024-10-31,54666.67,Closed
ACC22278,CUST11524,Savings,2023-08-25,66037.5,Active
ACC22279,CUST11825,Salary,2023-01-10,22420.07,Active
ACC22280,CUST12267,Savings,2023-11-27,113726.92,Active
ACC22281,CUST14221,Savings,2026-08-04,7469.41,Active
ACC22282,CUST14243,Salary,2024-08-30,34670.75,Active
ACC22283,CUST10325,Savings,2026-01-04,9783.19,Active
ACC22284,CUST12514,Savings,2023-10-13,26291.28,Active
ACC22285,CUST13180,Savings,2022-05-19,301023.03,Active
ACC22286,CUST12483,Savings,2026-01-04,28725.36,Active
ACC22287,CUST11924,Salary,2022-03-09,35190.29,Active
ACC22288,CUST10648,Premium Savings,2025-09-12,18125.1,Active
ACC22289,CUST13809,Savings,2022-08-06,58483.85,Active
ACC22290,CUST12264,Savings,2021-11-23,123702.32,Active
ACC22291,CUST11060,Savings,2026-08-11,18532.62,Closed
ACC22292,CUST10622,Savings,2026-07-05,89316.12,Active
ACC22293,CUST11256,Savings,2023-07-29,55520.83,Active
ACC22294,CUST10706,Savings,2021-12-04,325608.89,Active
ACC22295,CUST10605,Savings,2024-08-10,237385.59,Active
ACC22296,CUST13679,Savings,2025-02-22,92155.42,Active
ACC22297,CUST10304,Premium Savings,2023-05-04,16857.79,Active
ACC22298,CUST10958,Current,2022-12-01,82679.15,Active
ACC22299,CUST10373,Current,2022-04-19,92877.94,Closed
ACC22300,CUST10700,Savings,2026-05-04,25342.91,Inactive
ACC22301,CUST12819,Salary,2024-06-09,30065.74,Active
ACC22302,CUST11138,Salary,2023-08-22,171031.17,Active
ACC22303,CUST11274,Premium Savings,2025-01-22,3916.3,Active
ACC22304,CUST11884,Current,2023-06-05,31526.2,Active
ACC22305,CUST12369,Savings,2025-12-18,83115.47,Inactive
ACC22306,CUST10356,Savings,2024-01-30,12778.29,Active
ACC22307,CUST13085,Salary,2025-02-24,18061.14,Active
ACC22308,CUST13561,Savings,2022-01-03,193833.4,Active
ACC22309,CUST11919,Current,2024-10-24,102437.88,Active
ACC22310,CUST11495,Salary,2024-11-04,46449.08,Closed
ACC22311,CUST13805,Current,2022-04-29,70224.63,Active
ACC22312,CUST14665,Current,2021-03-14,2749.69,Active
ACC22313,CUST10698,Savings,2022-06-25,99366.87,Active
ACC22314,CUST13869,Savings,2022-06-16,34519.21,Active
ACC22315,CUST11815,Savings,2025-06-13,123954.81,Inactive
ACC22316,CUST12719,Savings,2021-10-28,39960.48,Active
ACC22317,CUST12477,Salary,2024-09-11,58804.02,Active
ACC22318,CUST13416,Premium Savings,2021-04-03,20228.72,Active
ACC22319,CUST10794,Savings,2025-10-03,29076.11,Active
ACC22320,CUST11752,Savings,2024-12-04,167883.97,Active
ACC22321,CUST13823,Savings,2024-08-12,38697.09,Active
ACC22322,CUST12306,Savings,2021-04-27,703750.68,Active
ACC22323,CUST11368,Savings,2022-11-13,9495.83,Dormant
ACC22324,CUST13266,Premium Savings,2022-04-27,63116.73,Active
ACC22325,CUST11421,Current,2026-03-17,26950.5,Active
ACC22326,CUST13169,Savings,2021-06-05,76668.1,Active
ACC22327,CUST12545,Current,2022-12-11,20706.84,Active
ACC22328,CUST12138,Savings,2021-09-17,145112.73,Active
ACC22329,CUST10312,Savings,2024-02-01,56830.57,Active
ACC22330,CUST11929,Savings,2023-12-29,6075.33,Active
ACC22331,CUST13722,Current,2022-06-27,47163.77,Active
ACC22332,CUST11222,Savings,2023-09-08,45163.98,Active
ACC22333,CUST14368,Current,2024-12-17,117907.25,Active
ACC22334,CUST13616,Premium Savings,2025-10-09,378760.26,Active
ACC22335,CUST13146,Savings,2023-08-04,52266.1,Dormant
ACC22336,CUST11064,Current,2023-08-22,38368.2,Active
ACC22337,CUST14695,Savings,2021-07-20,33038.02,Active
ACC22338,CUST12937,Salary,2025-05-17,45249.49,Active
ACC22339,CUST14045,Current,2026-07-23,107426.03,Dormant
ACC22340,CUST12804,Savings,2024-06-23,29170.84,Active
ACC22341,CUST10491,Salary,2025-11-14,54263.11,Active
ACC22342,CUST11324,Savings,2025-11-26,62373.66,Dormant
ACC22343,CUST13939,Current,2024-07-23,129789.83,Active
ACC22344,CUST10879,Savings,2025-01-19,22071.16,Dormant
ACC22345,CUST14399,Savings,2024-03-06,37465.82,Active
ACC22346,CUST12582,Savings,2025-12-21,53622.05,Active
ACC22347,CUST11662,Savings,2024-03-09,21669.74,Active
ACC22348,CUST11157,Premium Savings,2022-12-28,83232.69,Active
ACC22349,CUST10640,Savings,2023-11-30,2390.4,Dormant
ACC22350,CUST12399,Savings,2025-02-25,396025.08,Active
ACC22351,CUST11354,Salary,2026-03-03,6026.05,Active
ACC22352,CUST11438,Salary,2024-12-20,45190.65,Active
ACC22353,CUST13026,Savings,2023-06-25,18948.96,Closed
ACC22354,CUST11696,Salary,2025-12-17,58966.16,Active
ACC22355,CUST11822,Current,2022-02-22,32546.37,Inactive
ACC22356,CUST14174,Savings,2025-04-12,10989.22,Active
ACC22357,CUST13966,Salary,2024-06-17,10507.21,Active
ACC22358,CUST11874,Salary,2021-06-25,108513.22,Active
ACC22359,CUST11720,Salary,2024-01-21,47450.61,Active
ACC22360,CUST14044,Savings,2022-09-22,100194.83,Active
ACC22361,CUST11169,Savings,2025-09-06,11298.21,Dormant
ACC22362,CUST10774,Savings,2021-07-08,119029.39,Active
ACC22363,CUST14624,Savings,2025-10-31,20210.46,Active
ACC22364,CUST13586,Current,2021-09-25,551920.18,Active
ACC22365,CUST11275,Salary,2021-04-22,42440.32,Dormant
ACC22366,CUST12123,Premium Savings,2025-04-28,193250.93,Active
ACC22367,CUST11463,Savings,2026-01-04,29253.52,Active
ACC22368,CUST12885,Premium Savings,2021-02-11,31681.49,Active
ACC22369,CUST10237,Current,2023-04-15,97280.22,Active
ACC22370,CUST10473,Salary,2023-06-29,141210.24,Dormant
ACC22371,CUST13805,Savings,2022-10-19,53311.97,Active
ACC22372,CUST14615,Savings,2023-11-24,92788.17,Active
ACC22373,CUST10275,Savings,2026-04-18,17145.74,Active
ACC22374,CUST10284,Savings,2026-02-03,101739.6,Closed
ACC22375,CUST10214,Salary,2021-02-05,70079.7,Active
ACC22376,CUST14470,Savings,2025-04-09,289753.35,Inactive
ACC22377,CUST13793,Premium Savings,2025-11-21,35652.44,Active
ACC22378,CUST12930,Current,2024-07-31,30089.04,Active
ACC22379,CUST13626,Savings,2022-06-02,60438.34,Inactive
ACC22380,CUST12348,Savings,2025-09-18,63494.81,Active
ACC22381,CUST12404,Current,2021-08-11,28582.98,Active
ACC22382,CUST14984,Savings,2021-11-21,64063.29,Active
ACC22383,CUST12129,Savings,2021-10-24,18667.6,Active
ACC22384,CUST11099,Current,2021-10-18,241192.46,Active
ACC22385,CUST10031,Premium Savings,2023-11-03,18258.77,Active
ACC22386,CUST13135,Salary,2022-04-15,102039.86,Active
ACC22387,CUST10078,Current,2023-07-24,48489.85,Active
ACC22388,CUST14343,Current,2021-07-21,125709.08,Closed
ACC22389,CUST10619,Current,2024-03-29,35343.93,Dormant
ACC22390,CUST11408,Savings,2022-12-01,46155.54,Active
ACC22391,CUST14540,Savings,2026-04-21,82770.71,Active
ACC22392,CUST12212,Savings,2021-08-18,246960.82,Active
ACC22393,CUST10119,Savings,2021-06-08,56467.8,Active
ACC22394,CUST12412,Current,2024-11-09,70221.18,Inactive
ACC22395,CUST11673,Current,2023-10-02,18278.28,Active
ACC22396,CUST11449,Current,2026-03-12,70082.47,Active
ACC22397,CUST10281,Savings,2024-08-14,57221.82,Closed
ACC22398,CUST10571,Savings,2022-02-15,0.0,Active
ACC22399,CUST12709,Savings,2023-11-17,14015.91,Active
ACC22400,CUST11830,Savings,2026-01-30,50782.0,Dormant
ACC22401,CUST13864,Savings,2026-03-08,21909.69,Active
ACC22402,CUST10797,Premium Savings,2021-05-25,29338.14,Active
ACC22403,CUST10450,Salary,2021-09-04,3474.09,Active
ACC22404,CUST12104,Savings,2022-04-07,4762.73,Active
ACC22405,CUST14886,Premium Savings,2025-01-14,136552.95,Active
ACC22406,CUST13218,Current,2023-02-04,37870.32,Active
ACC22407,CUST12362,Savings,2022-07-01,48166.36,Active
ACC22408,CUST13873,Savings,2023-07-03,51936.13,Active
ACC22409,CUST13677,Salary,2026-06-07,45703.92,Active
ACC22410,CUST12037,Current,2021-08-24,96324.37,Dormant
ACC22411,CUST12188,Savings,2026-06-16,21469.48,Active
ACC22412,CUST11730,Savings,2023-09-27,80598.41,Active
ACC22413,CUST10102,Savings,2022-03-07,105226.11,Active
ACC22414,CUST10457,Premium Savings,2025-09-06,97459.52,Active
ACC22415,CUST10159,Savings,2025-03-17,132393.33,Active
ACC22416,CUST11334,Current,2022-01-13,58477.26,Active
ACC22417,CUST10325,Savings,2025-05-22,28607.88,Active
ACC22418,CUST14397,Salary,2024-07-24,82298.92,Active
ACC22419,CUST14850,Salary,2025-05-13,194985.15,Closed
ACC22420,CUST10064,Current,2025-05-10,71533.14,Active
ACC22421,CUST12063,Savings,2024-01-01,38832.7,Dormant
ACC22422,CUST12039,Salary,2023-05-07,54363.89,Active
ACC22423,CUST13068,Salary,2026-03-10,61015.13,Inactive
ACC22424,CUST12826,Salary,2022-01-20,32794.09,Active
ACC22425,CUST12708,Savings,2024-11-14,193892.99,Dormant
ACC22426,CUST11107,Savings,2025-02-06,17940.54,Active
ACC22427,CUST11007,Savings,2024-06-13,31750.06,Closed
ACC22428,CUST12335,Savings,2026-02-14,316839.12,Active
ACC22429,CUST12120,Savings,2026-05-04,20911.09,Active
ACC22430,CUST13309,Current,2022-02-17,47828.83,Dormant
ACC22431,CUST12780,Salary,2023-01-08,45249.49,Active
ACC22432,CUST14672,Savings,2022-10-17,78259.43,Inactive
ACC22433,CUST10690,Savings,2026-07-26,110503.77,Active
ACC22434,CUST14892,Salary,2021-09-05,27383.38,Active
ACC22435,CUST13869,Current,2025-08-16,65552.63,Active
ACC22436,CUST14590,Savings,2021-09-21,39554.28,Closed
ACC22437,CUST10249,Salary,2022-10-05,25053.4,Active
ACC22438,CUST12277,Savings,2024-08-27,102076.75,Active
ACC22439,CUST11514,Savings,2025-08-08,4346.46,Active
ACC22440,CUST14122,Savings,2025-02-24,31157.13,Active
ACC22441,CUST11322,Savings,2023-06-14,7992.09,Dormant
ACC22442,CUST10069,Current,2022-03-05,12410.38,Active
ACC22443,CUST11992,Savings,2024-11-19,45249.49,Dormant
ACC22444,CUST10170,Savings,2023-02-01,80383.13,Active
ACC22445,CUST14839,Savings,2025-01-11,7761.73,Dormant
ACC22446,CUST12284,Salary,2026-02-26,75840.37,Active
ACC22447,CUST10754,Current,2023-09-15,60023.07,Active
ACC22448,CUST13089,Savings,2025-09-13,55991.1,Dormant
ACC22449,CUST14071,Premium Savings,2026-06-25,19252.05,Active
ACC22450,CUST13097,Premium Savings,2022-02-07,45249.49,Active
ACC22451,CUST11868,Current,2022-02-21,66878.15,Active
ACC22452,CUST11881,Savings,2024-03-04,14731.43,Active
ACC22453,CUST14779,Current,2021-08-27,102621.6,Active
ACC22454,CUST14350,Savings,2022-06-25,450470.0,Dormant
ACC22455,CUST11952,Salary,2026-03-10,122768.15,Dormant
ACC22456,CUST10006,Current,2021-09-24,150718.7,Closed
ACC22457,CUST14601,Savings,2021-09-02,32387.74,Active
ACC22458,CUST10860,Salary,2021-04-02,37911.83,Active
ACC22459,CUST12733,Savings,2023-03-19,95369.37,Active
ACC22460,CUST12197,Savings,2024-05-02,14236.68,Active
ACC22461,CUST12094,Savings,2022-04-17,158839.42,Active
ACC22462,CUST10746,Savings,2021-05-08,42017.87,Inactive
ACC22463,CUST12722,Savings,2025-01-22,97420.29,Dormant
ACC22464,CUST13278,Savings,2026-02-27,11406.55,Dormant
ACC22465,CUST14027,Premium Savings,2022-05-13,38000.01,Active
ACC22466,CUST12771,Current,2024-10-16,7422.14,Active
ACC22467,CUST14044,Savings,2023-08-20,58066.98,Closed
ACC22468,CUST12740,Salary,2024-10-18,19709.34,Dormant
ACC22469,CUST11155,Salary,2025-10-03,231490.48,Active
ACC22470,CUST14864,Savings,2026-06-28,195470.48,Active
ACC22471,CUST14668,Current,2026-06-25,58584.39,Inactive
ACC22472,CUST12735,Salary,2023-10-28,52278.86,Active
ACC22473,CUST10717,Premium Savings,2023-01-31,136392.04,Active
ACC22474,CUST14212,Salary,2026-07-31,95499.83,Active
